weather,city,scenario,time_slice,severity,weather_year,analysis_state_sha256,zone,zone_label,floor,area_m2,high_tail_pct,mean_p_tail,mean_warm_tail,mean_cold_tail,mean_expected_tsv
ahmedabad_ssp245_late_2080s_typical_2086,Ahmedabad,ssp245,late_2080s,typical,2086,684693e80f1e7728fba0439ed5181649bf62b91ae747fb1c452c76be2c2cb689,core_bottom,Core bottom,bottom,983.54,6.770833333333333,0.0941645024603221,0.06386012216253605,0.03030438029778605,0.20480467224768728
ahmedabad_ssp245_late_2080s_typical_2086,Ahmedabad,ssp245,late_2080s,typical,2086,684693e80f1e7728fba0439ed5181649bf62b91ae747fb1c452c76be2c2cb689,core_mid,Core middle,middle,983.54,13.781130268199234,0.10794109087965943,0.07954732663748817,0.028393764242171257,0.24601240918173842
ahmedabad_ssp245_late_2080s_typical_2086,Ahmedabad,ssp245,late_2080s,typical,2086,684693e80f1e7728fba0439ed5181649bf62b91ae747fb1c452c76be2c2cb689,core_top,Core top,top,983.54,12.182710727969347,0.10209554919817572,0.07278243269848501,0.029313116499690706,0.2211499004012115
ahmedabad_ssp245_late_2080s_typical_2086,Ahmedabad,ssp245,late_2080s,typical,2086,684693e80f1e7728fba0439ed5181649bf62b91ae747fb1c452c76be2c2cb689,perimeter_top_zn_3,Top P3,top,207.34,15.966235632183908,0.11722065414873757,0.08897231889721827,0.028248335251519305,0.2766396393101787
ahmedabad_ssp245_late_2080s_typical_2086,Ahmedabad,ssp245,late_2080s,typical,2086,684693e80f1e7728fba0439ed5181649bf62b91ae747fb1c452c76be2c2cb689,perimeter_top_zn_2,Top P2,top,131.26,13.523706896551724,0.11156692766441502,0.0832998882689789,0.028267039395436122,0.27303585307916073
ahmedabad_ssp245_late_2080s_typical_2086,Ahmedabad,ssp245,late_2080s,typical,2086,684693e80f1e7728fba0439ed5181649bf62b91ae747fb1c452c76be2c2cb689,perimeter_top_zn_1,Top P1,top,207.34,35.06345785440613,0.18137847362058857,0.15757611161928625,0.023802362001302316,0.5059128948688232
ahmedabad_ssp245_late_2080s_typical_2086,Ahmedabad,ssp245,late_2080s,typical,2086,684693e80f1e7728fba0439ed5181649bf62b91ae747fb1c452c76be2c2cb689,perimeter_top_zn_4,Top P4,top,131.25,10.308908045977011,0.10253193748825952,0.07396474769007784,0.028567189798181673,0.24090439687313261
ahmedabad_ssp245_late_2080s_typical_2086,Ahmedabad,ssp245,late_2080s,typical,2086,684693e80f1e7728fba0439ed5181649bf62b91ae747fb1c452c76be2c2cb689,perimeter_bot_zn_3,Bottom P3,bottom,207.34,11.727729885057471,0.10343699248463462,0.07464576282270183,0.02879122966193278,0.22605642360754116
ahmedabad_ssp245_late_2080s_typical_2086,Ahmedabad,ssp245,late_2080s,typical,2086,684693e80f1e7728fba0439ed5181649bf62b91ae747fb1c452c76be2c2cb689,perimeter_bot_zn_2,Bottom P2,bottom,131.26,10.644157088122604,0.10387111903356488,0.07462459085775687,0.029246528175808008,0.2441387089979932
ahmedabad_ssp245_late_2080s_typical_2086,Ahmedabad,ssp245,late_2080s,typical,2086,684693e80f1e7728fba0439ed5181649bf62b91ae747fb1c452c76be2c2cb689,perimeter_bot_zn_1,Bottom P1,bottom,207.34,46.809147509578544,0.21685551238111672,0.19654289040276496,0.020312621978351757,0.6366269350364263
ahmedabad_ssp245_late_2080s_typical_2086,Ahmedabad,ssp245,late_2080s,typical,2086,684693e80f1e7728fba0439ed5181649bf62b91ae747fb1c452c76be2c2cb689,perimeter_bot_zn_4,Bottom P4,bottom,131.25,8.057950191570882,0.0962451998524996,0.0666111279982615,0.02963407185423811,0.21726556987883283
ahmedabad_ssp245_late_2080s_typical_2086,Ahmedabad,ssp245,late_2080s,typical,2086,684693e80f1e7728fba0439ed5181649bf62b91ae747fb1c452c76be2c2cb689,perimeter_mid_zn_3,Middle P3,middle,207.34,17.983716475095786,0.12303046695500548,0.0956007410155835,0.027429725939421994,0.3008458888016138
ahmedabad_ssp245_late_2080s_typical_2086,Ahmedabad,ssp245,late_2080s,typical,2086,684693e80f1e7728fba0439ed5181649bf62b91ae747fb1c452c76be2c2cb689,perimeter_mid_zn_2,Middle P2,middle,131.26,13.080699233716475,0.1098415663076301,0.08166123827903976,0.02818032802859035,0.2675855840167039
ahmedabad_ssp245_late_2080s_typical_2086,Ahmedabad,ssp245,late_2080s,typical,2086,684693e80f1e7728fba0439ed5181649bf62b91ae747fb1c452c76be2c2cb689,perimeter_mid_zn_1,Middle P1,middle,207.34,40.433429118773944,0.2020522814439563,0.17979515300538673,0.022257128438569553,0.5743778783124522
ahmedabad_ssp245_late_2080s_typical_2086,Ahmedabad,ssp245,late_2080s,typical,2086,684693e80f1e7728fba0439ed5181649bf62b91ae747fb1c452c76be2c2cb689,perimeter_mid_zn_4,Middle P4,middle,131.25,10.96743295019157,0.10375248193354467,0.07546718907486773,0.02828529285867694,0.24702982382086006
ahmedabad_ssp245_mid_2050s_heatwave_extreme_2059,Ahmedabad,ssp245,mid_2050s,heatwave_extreme,2059,fb6d6335ff6678fe333abc3a6e5c05bff8b29b7c81c3f92a26cfe467e02670e3,core_bottom,Core bottom,bottom,983.54,12.332375478927203,0.10747472814479295,0.07811054515803342,0.029364182986759524,0.24777245300625836
ahmedabad_ssp245_mid_2050s_heatwave_extreme_2059,Ahmedabad,ssp245,mid_2050s,heatwave_extreme,2059,fb6d6335ff6678fe333abc3a6e5c05bff8b29b7c81c3f92a26cfe467e02670e3,core_mid,Core middle,middle,983.54,20.04310344827586,0.12333437197567838,0.0957538429765326,0.027580528999145777,0.2970214100001766
ahmedabad_ssp245_mid_2050s_heatwave_extreme_2059,Ahmedabad,ssp245,mid_2050s,heatwave_extreme,2059,fb6d6335ff6678fe333abc3a6e5c05bff8b29b7c81c3f92a26cfe467e02670e3,core_top,Core top,top,983.54,17.708333333333336,0.11558443761947915,0.08694261541395847,0.028641822205520688,0.2632152709408408
ahmedabad_ssp245_mid_2050s_heatwave_extreme_2059,Ahmedabad,ssp245,mid_2050s,heatwave_extreme,2059,fb6d6335ff6678fe333abc3a6e5c05bff8b29b7c81c3f92a26cfe467e02670e3,perimeter_top_zn_3,Top P3,top,207.34,21.49185823754789,0.1314381236969897,0.10419805366825803,0.027240070028731668,0.3253397320354844
ahmedabad_ssp245_mid_2050s_heatwave_extreme_2059,Ahmedabad,ssp245,mid_2050s,heatwave_extreme,2059,fb6d6335ff6678fe333abc3a6e5c05bff8b29b7c81c3f92a26cfe467e02670e3,perimeter_top_zn_2,Top P2,top,131.26,19.067289272030653,0.12471792450559618,0.09759340748082493,0.02712451702477125,0.3156416987979955
ahmedabad_ssp245_mid_2050s_heatwave_extreme_2059,Ahmedabad,ssp245,mid_2050s,heatwave_extreme,2059,fb6d6335ff6678fe333abc3a6e5c05bff8b29b7c81c3f92a26cfe467e02670e3,perimeter_top_zn_1,Top P1,top,207.34,40.002394636015325,0.1909382737263179,0.16829458661095312,0.02264368711536475,0.5468450096244184
ahmedabad_ssp245_mid_2050s_heatwave_extreme_2059,Ahmedabad,ssp245,mid_2050s,heatwave_extreme,2059,fb6d6335ff6678fe333abc3a6e5c05bff8b29b7c81c3f92a26cfe467e02670e3,perimeter_top_zn_4,Top P4,top,131.25,14.475574712643677,0.11236316863796952,0.084825748649916,0.02753741998805353,0.2731282860924922
ahmedabad_ssp245_mid_2050s_heatwave_extreme_2059,Ahmedabad,ssp245,mid_2050s,heatwave_extreme,2059,fb6d6335ff6678fe333abc3a6e5c05bff8b29b7c81c3f92a26cfe467e02670e3,perimeter_bot_zn_3,Bottom P3,bottom,207.34,18.259099616858236,0.12068769999708562,0.09295015656073725,0.027737543436348367,0.2849665015437277
ahmedabad_ssp245_mid_2050s_heatwave_extreme_2059,Ahmedabad,ssp245,mid_2050s,heatwave_extreme,2059,fb6d6335ff6678fe333abc3a6e5c05bff8b29b7c81c3f92a26cfe467e02670e3,perimeter_bot_zn_2,Bottom P2,bottom,131.26,16.349377394636015,0.11842309542682337,0.09033545372514562,0.028087641701677754,0.29104315984791895
ahmedabad_ssp245_mid_2050s_heatwave_extreme_2059,Ahmedabad,ssp245,mid_2050s,heatwave_extreme,2059,fb6d6335ff6678fe333abc3a6e5c05bff8b29b7c81c3f92a26cfe467e02670e3,perimeter_bot_zn_1,Bottom P1,bottom,207.34,52.843630268199234,0.23160393900387735,0.212798920583876,0.018805018420001336,0.696656743727276
ahmedabad_ssp245_mid_2050s_heatwave_extreme_2059,Ahmedabad,ssp245,mid_2050s,heatwave_extreme,2059,fb6d6335ff6678fe333abc3a6e5c05bff8b29b7c81c3f92a26cfe467e02670e3,perimeter_bot_zn_4,Bottom P4,bottom,131.25,13.098659003831417,0.10900652271792337,0.08055280163707756,0.028453721080845807,0.2575256349163869
ahmedabad_ssp245_mid_2050s_heatwave_extreme_2059,Ahmedabad,ssp245,mid_2050s,heatwave_extreme,2059,fb6d6335ff6678fe333abc3a6e5c05bff8b29b7c81c3f92a26cfe467e02670e3,perimeter_mid_zn_3,Middle P3,middle,207.34,23.37763409961686,0.13703054555165067,0.11066521098045543,0.02636533457119523,0.3523340192664424
ahmedabad_ssp245_mid_2050s_heatwave_extreme_2059,Ahmedabad,ssp245,mid_2050s,heatwave_extreme,2059,fb6d6335ff6678fe333abc3a6e5c05bff8b29b7c81c3f92a26cfe467e02670e3,perimeter_mid_zn_2,Middle P2,middle,131.26,18.983477011494255,0.12330830155297426,0.0961377964848144,0.02717050506815986,0.3107214314682253
ahmedabad_ssp245_mid_2050s_heatwave_extreme_2059,Ahmedabad,ssp245,mid_2050s,heatwave_extreme,2059,fb6d6335ff6678fe333abc3a6e5c05bff8b29b7c81c3f92a26cfe467e02670e3,perimeter_mid_zn_1,Middle P1,middle,207.34,45.76149425287356,0.2131589666142955,0.19229546885302298,0.02086349776127254,0.6224547739344439
ahmedabad_ssp245_mid_2050s_heatwave_extreme_2059,Ahmedabad,ssp245,mid_2050s,heatwave_extreme,2059,fb6d6335ff6678fe333abc3a6e5c05bff8b29b7c81c3f92a26cfe467e02670e3,perimeter_mid_zn_4,Middle P4,middle,131.25,15.834530651340998,0.11518867916043515,0.08794076724461426,0.027247911915820898,0.2838839583447988
ahmedabad_ssp245_mid_2050s_hot_2059,Ahmedabad,ssp245,mid_2050s,hot,2059,fb6d6335ff6678fe333abc3a6e5c05bff8b29b7c81c3f92a26cfe467e02670e3,core_bottom,Core bottom,bottom,983.54,12.332375478927203,0.10747472814479295,0.07811054515803342,0.029364182986759524,0.24777245300625836
ahmedabad_ssp245_mid_2050s_hot_2059,Ahmedabad,ssp245,mid_2050s,hot,2059,fb6d6335ff6678fe333abc3a6e5c05bff8b29b7c81c3f92a26cfe467e02670e3,core_mid,Core middle,middle,983.54,20.04310344827586,0.12333437197567838,0.0957538429765326,0.027580528999145777,0.2970214100001766
ahmedabad_ssp245_mid_2050s_hot_2059,Ahmedabad,ssp245,mid_2050s,hot,2059,fb6d6335ff6678fe333abc3a6e5c05bff8b29b7c81c3f92a26cfe467e02670e3,core_top,Core top,top,983.54,17.708333333333336,0.11558443761947915,0.08694261541395847,0.028641822205520688,0.2632152709408408
ahmedabad_ssp245_mid_2050s_hot_2059,Ahmedabad,ssp245,mid_2050s,hot,2059,fb6d6335ff6678fe333abc3a6e5c05bff8b29b7c81c3f92a26cfe467e02670e3,perimeter_top_zn_3,Top P3,top,207.34,21.49185823754789,0.1314381236969897,0.10419805366825803,0.027240070028731668,0.3253397320354844
ahmedabad_ssp245_mid_2050s_hot_2059,Ahmedabad,ssp245,mid_2050s,hot,2059,fb6d6335ff6678fe333abc3a6e5c05bff8b29b7c81c3f92a26cfe467e02670e3,perimeter_top_zn_2,Top P2,top,131.26,19.067289272030653,0.12471792450559618,0.09759340748082493,0.02712451702477125,0.3156416987979955
ahmedabad_ssp245_mid_2050s_hot_2059,Ahmedabad,ssp245,mid_2050s,hot,2059,fb6d6335ff6678fe333abc3a6e5c05bff8b29b7c81c3f92a26cfe467e02670e3,perimeter_top_zn_1,Top P1,top,207.34,40.002394636015325,0.1909382737263179,0.16829458661095312,0.02264368711536475,0.5468450096244184
ahmedabad_ssp245_mid_2050s_hot_2059,Ahmedabad,ssp245,mid_2050s,hot,2059,fb6d6335ff6678fe333abc3a6e5c05bff8b29b7c81c3f92a26cfe467e02670e3,perimeter_top_zn_4,Top P4,top,131.25,14.475574712643677,0.11236316863796952,0.084825748649916,0.02753741998805353,0.2731282860924922
ahmedabad_ssp245_mid_2050s_hot_2059,Ahmedabad,ssp245,mid_2050s,hot,2059,fb6d6335ff6678fe333abc3a6e5c05bff8b29b7c81c3f92a26cfe467e02670e3,perimeter_bot_zn_3,Bottom P3,bottom,207.34,18.259099616858236,0.12068769999708562,0.09295015656073725,0.027737543436348367,0.2849665015437277
ahmedabad_ssp245_mid_2050s_hot_2059,Ahmedabad,ssp245,mid_2050s,hot,2059,fb6d6335ff6678fe333abc3a6e5c05bff8b29b7c81c3f92a26cfe467e02670e3,perimeter_bot_zn_2,Bottom P2,bottom,131.26,16.349377394636015,0.11842309542682337,0.09033545372514562,0.028087641701677754,0.29104315984791895
ahmedabad_ssp245_mid_2050s_hot_2059,Ahmedabad,ssp245,mid_2050s,hot,2059,fb6d6335ff6678fe333abc3a6e5c05bff8b29b7c81c3f92a26cfe467e02670e3,perimeter_bot_zn_1,Bottom P1,bottom,207.34,52.843630268199234,0.23160393900387735,0.212798920583876,0.018805018420001336,0.696656743727276
ahmedabad_ssp245_mid_2050s_hot_2059,Ahmedabad,ssp245,mid_2050s,hot,2059,fb6d6335ff6678fe333abc3a6e5c05bff8b29b7c81c3f92a26cfe467e02670e3,perimeter_bot_zn_4,Bottom P4,bottom,131.25,13.098659003831417,0.10900652271792337,0.08055280163707756,0.028453721080845807,0.2575256349163869
ahmedabad_ssp245_mid_2050s_hot_2059,Ahmedabad,ssp245,mid_2050s,hot,2059,fb6d6335ff6678fe333abc3a6e5c05bff8b29b7c81c3f92a26cfe467e02670e3,perimeter_mid_zn_3,Middle P3,middle,207.34,23.37763409961686,0.13703054555165067,0.11066521098045543,0.02636533457119523,0.3523340192664424
ahmedabad_ssp245_mid_2050s_hot_2059,Ahmedabad,ssp245,mid_2050s,hot,2059,fb6d6335ff6678fe333abc3a6e5c05bff8b29b7c81c3f92a26cfe467e02670e3,perimeter_mid_zn_2,Middle P2,middle,131.26,18.983477011494255,0.12330830155297426,0.0961377964848144,0.02717050506815986,0.3107214314682253
ahmedabad_ssp245_mid_2050s_hot_2059,Ahmedabad,ssp245,mid_2050s,hot,2059,fb6d6335ff6678fe333abc3a6e5c05bff8b29b7c81c3f92a26cfe467e02670e3,perimeter_mid_zn_1,Middle P1,middle,207.34,45.76149425287356,0.2131589666142955,0.19229546885302298,0.02086349776127254,0.6224547739344439
ahmedabad_ssp245_mid_2050s_hot_2059,Ahmedabad,ssp245,mid_2050s,hot,2059,fb6d6335ff6678fe333abc3a6e5c05bff8b29b7c81c3f92a26cfe467e02670e3,perimeter_mid_zn_4,Middle P4,middle,131.25,15.834530651340998,0.11518867916043515,0.08794076724461426,0.027247911915820898,0.2838839583447988
ahmedabad_ssp245_mid_2050s_typical_2058,Ahmedabad,ssp245,mid_2050s,typical,2058,14764b81667bcb7b4cfa1d3386da1ab8feb0fde78546892e0da8f8bcc130f59c,core_bottom,Core bottom,bottom,983.54,3.1309865900383143,0.08610172625081076,0.055272872091779016,0.030828854159031745,0.18585164406404256
ahmedabad_ssp245_mid_2050s_typical_2058,Ahmedabad,ssp245,mid_2050s,typical,2058,14764b81667bcb7b4cfa1d3386da1ab8feb0fde78546892e0da8f8bcc130f59c,core_mid,Core middle,middle,983.54,8.596743295019158,0.09508230707319244,0.06600007229528998,0.029082234777902456,0.21483578090882505
ahmedabad_ssp245_mid_2050s_typical_2058,Ahmedabad,ssp245,mid_2050s,typical,2058,14764b81667bcb7b4cfa1d3386da1ab8feb0fde78546892e0da8f8bcc130f59c,core_top,Core top,top,983.54,6.854645593869732,0.0885002500026426,0.05808864891292907,0.03041160108971352,0.18375615910141394
ahmedabad_ssp245_mid_2050s_typical_2058,Ahmedabad,ssp245,mid_2050s,typical,2058,14764b81667bcb7b4cfa1d3386da1ab8feb0fde78546892e0da8f8bcc130f59c,perimeter_top_zn_3,Top P3,top,207.34,10.428639846743296,0.10096881461468141,0.07180713677209699,0.029161677842584423,0.2324848306674299
ahmedabad_ssp245_mid_2050s_typical_2058,Ahmedabad,ssp245,mid_2050s,typical,2058,14764b81667bcb7b4cfa1d3386da1ab8feb0fde78546892e0da8f8bcc130f59c,perimeter_top_zn_2,Top P2,top,131.26,8.034003831417625,0.09699474169354297,0.06778587938971697,0.02920886230382598,0.23341231923475173
ahmedabad_ssp245_mid_2050s_typical_2058,Ahmedabad,ssp245,mid_2050s,typical,2058,14764b81667bcb7b4cfa1d3386da1ab8feb0fde78546892e0da8f8bcc130f59c,perimeter_top_zn_1,Top P1,top,207.34,28.220785440613028,0.16282836722237481,0.1385936543791041,0.024234712843270705,0.45400874602696084
ahmedabad_ssp245_mid_2050s_typical_2058,Ahmedabad,ssp245,mid_2050s,typical,2058,14764b81667bcb7b4cfa1d3386da1ab8feb0fde78546892e0da8f8bcc130f59c,perimeter_top_zn_4,Top P4,top,131.25,6.926484674329501,0.0928618834769828,0.06348505229190736,0.029376831185075447,0.21588069128169243
ahmedabad_ssp245_mid_2050s_typical_2058,Ahmedabad,ssp245,mid_2050s,typical,2058,14764b81667bcb7b4cfa1d3386da1ab8feb0fde78546892e0da8f8bcc130f59c,perimeter_bot_zn_3,Bottom P3,bottom,207.34,6.010536398467433,0.08966221948753018,0.06004586846694142,0.029616351020588762,0.19103379242149
ahmedabad_ssp245_mid_2050s_typical_2058,Ahmedabad,ssp245,mid_2050s,typical,2058,14764b81667bcb7b4cfa1d3386da1ab8feb0fde78546892e0da8f8bcc130f59c,perimeter_bot_zn_2,Bottom P2,bottom,131.26,5.603448275862069,0.09274154492637514,0.06268931479433906,0.03005223013203608,0.21633279271255965
ahmedabad_ssp245_mid_2050s_typical_2058,Ahmedabad,ssp245,mid_2050s,typical,2058,14764b81667bcb7b4cfa1d3386da1ab8feb0fde78546892e0da8f8bcc130f59c,perimeter_bot_zn_1,Bottom P1,bottom,207.34,41.30747126436782,0.20044888348315404,0.1796324275592583,0.02081645592389574,0.5884515527296221
ahmedabad_ssp245_mid_2050s_typical_2058,Ahmedabad,ssp245,mid_2050s,typical,2058,14764b81667bcb7b4cfa1d3386da1ab8feb0fde78546892e0da8f8bcc130f59c,perimeter_bot_zn_4,Bottom P4,bottom,131.25,4.639607279693487,0.08782969145950921,0.057301945931731345,0.030527745527777865,0.1949961853708724
ahmedabad_ssp245_mid_2050s_typical_2058,Ahmedabad,ssp245,mid_2050s,typical,2058,14764b81667bcb7b4cfa1d3386da1ab8feb0fde78546892e0da8f8bcc130f59c,perimeter_mid_zn_3,Middle P3,middle,207.34,12.841235632183908,0.10765144537991995,0.07943965867736022,0.028211786702559735,0.2617927281970049
ahmedabad_ssp245_mid_2050s_typical_2058,Ahmedabad,ssp245,mid_2050s,typical,2058,14764b81667bcb7b4cfa1d3386da1ab8feb0fde78546892e0da8f8bcc130f59c,perimeter_mid_zn_2,Middle P2,middle,131.26,8.171695402298852,0.09674623677701012,0.06768410257593474,0.029062134201075392,0.23208592950623752
ahmedabad_ssp245_mid_2050s_typical_2058,Ahmedabad,ssp245,mid_2050s,typical,2058,14764b81667bcb7b4cfa1d3386da1ab8feb0fde78546892e0da8f8bcc130f59c,perimeter_mid_zn_1,Middle P1,middle,207.34,33.979885057471265,0.18415946104197523,0.16160543591017795,0.02255402513179726,0.5256200368991794
ahmedabad_ssp245_mid_2050s_typical_2058,Ahmedabad,ssp245,mid_2050s,typical,2058,14764b81667bcb7b4cfa1d3386da1ab8feb0fde78546892e0da8f8bcc130f59c,perimeter_mid_zn_4,Middle P4,middle,131.25,7.387452107279693,0.09394762152400311,0.0647444413647937,0.02920318015920941,0.221130350517095
ahmedabad_ssp245_near_2030s_heatwave_extreme_2034,Ahmedabad,ssp245,near_2030s,heatwave_extreme,2034,6efe6eca3f3ac504d6d33de946f3048d2957eede94e1946fd3c3e7be4c65a86d,core_bottom,Core bottom,bottom,983.54,5.4477969348659006,0.09037229670452532,0.060135860195179594,0.03023643650934573,0.19239676103820746
ahmedabad_ssp245_near_2030s_heatwave_extreme_2034,Ahmedabad,ssp245,near_2030s,heatwave_extreme,2034,6efe6eca3f3ac504d6d33de946f3048d2957eede94e1946fd3c3e7be4c65a86d,core_mid,Core middle,middle,983.54,12.31441570881226,0.10285304808516146,0.07414280892976682,0.028710239155394637,0.22931792676270707
ahmedabad_ssp245_near_2030s_heatwave_extreme_2034,Ahmedabad,ssp245,near_2030s,heatwave_extreme,2034,6efe6eca3f3ac504d6d33de946f3048d2957eede94e1946fd3c3e7be4c65a86d,core_top,Core top,top,983.54,10.243055555555555,0.0958978429469746,0.06588881365264412,0.03000902929433048,0.19697714650408402
ahmedabad_ssp245_near_2030s_heatwave_extreme_2034,Ahmedabad,ssp245,near_2030s,heatwave_extreme,2034,6efe6eca3f3ac504d6d33de946f3048d2957eede94e1946fd3c3e7be4c65a86d,perimeter_top_zn_3,Top P3,top,207.34,13.769157088122604,0.10871724444825367,0.07986414192357703,0.028853102524676634,0.24792655445711856
ahmedabad_ssp245_near_2030s_heatwave_extreme_2034,Ahmedabad,ssp245,near_2030s,heatwave_extreme,2034,6efe6eca3f3ac504d6d33de946f3048d2957eede94e1946fd3c3e7be4c65a86d,perimeter_top_zn_2,Top P2,top,131.26,11.362547892720306,0.10367189438980594,0.07467531365130795,0.028996580738497993,0.2444792782363713
ahmedabad_ssp245_near_2030s_heatwave_extreme_2034,Ahmedabad,ssp245,near_2030s,heatwave_extreme,2034,6efe6eca3f3ac504d6d33de946f3048d2957eede94e1946fd3c3e7be4c65a86d,perimeter_top_zn_1,Top P1,top,207.34,30.926724137931032,0.1680550434688192,0.14357312308310824,0.024481920385710947,0.46688934558913253
ahmedabad_ssp245_near_2030s_heatwave_extreme_2034,Ahmedabad,ssp245,near_2030s,heatwave_extreme,2034,6efe6eca3f3ac504d6d33de946f3048d2957eede94e1946fd3c3e7be4c65a86d,perimeter_top_zn_4,Top P4,top,131.25,7.992097701149426,0.09563734855393732,0.06658177282706919,0.029055575726868142,0.21625684869780798
ahmedabad_ssp245_near_2030s_heatwave_extreme_2034,Ahmedabad,ssp245,near_2030s,heatwave_extreme,2034,6efe6eca3f3ac504d6d33de946f3048d2957eede94e1946fd3c3e7be4c65a86d,perimeter_bot_zn_3,Bottom P3,bottom,207.34,8.97389846743295,0.09696844687160833,0.06805601460178752,0.028912432269820803,0.20578625606445994
ahmedabad_ssp245_near_2030s_heatwave_extreme_2034,Ahmedabad,ssp245,near_2030s,heatwave_extreme,2034,6efe6eca3f3ac504d6d33de946f3048d2957eede94e1946fd3c3e7be4c65a86d,perimeter_bot_zn_2,Bottom P2,bottom,131.26,8.50095785440613,0.09760062911307307,0.06810476770373623,0.02949586140933684,0.2220183779231424
ahmedabad_ssp245_near_2030s_heatwave_extreme_2034,Ahmedabad,ssp245,near_2030s,heatwave_extreme,2034,6efe6eca3f3ac504d6d33de946f3048d2957eede94e1946fd3c3e7be4c65a86d,perimeter_bot_zn_1,Bottom P1,bottom,207.34,44.73778735632184,0.20964335189216549,0.18912752459852258,0.020515827293642902,0.6168374741975223
ahmedabad_ssp245_near_2030s_heatwave_extreme_2034,Ahmedabad,ssp245,near_2030s,heatwave_extreme,2034,6efe6eca3f3ac504d6d33de946f3048d2957eede94e1946fd3c3e7be4c65a86d,perimeter_bot_zn_4,Bottom P4,bottom,131.25,5.681273946360153,0.09034780608945066,0.06030673617153639,0.03004106991791427,0.1947502891582429
ahmedabad_ssp245_near_2030s_heatwave_extreme_2034,Ahmedabad,ssp245,near_2030s,heatwave_extreme,2034,6efe6eca3f3ac504d6d33de946f3048d2957eede94e1946fd3c3e7be4c65a86d,perimeter_mid_zn_3,Middle P3,middle,207.34,15.846503831417625,0.1152356870246096,0.08749566514628637,0.027740021878323216,0.27807900838899147
ahmedabad_ssp245_near_2030s_heatwave_extreme_2034,Ahmedabad,ssp245,near_2030s,heatwave_extreme,2034,6efe6eca3f3ac504d6d33de946f3048d2957eede94e1946fd3c3e7be4c65a86d,perimeter_mid_zn_2,Middle P2,middle,131.26,11.548132183908045,0.1031552560148,0.0744181792678845,0.028737076746915502,0.2420619783544986
ahmedabad_ssp245_near_2030s_heatwave_extreme_2034,Ahmedabad,ssp245,near_2030s,heatwave_extreme,2034,6efe6eca3f3ac504d6d33de946f3048d2957eede94e1946fd3c3e7be4c65a86d,perimeter_mid_zn_1,Middle P1,middle,207.34,37.47006704980843,0.19053157096271997,0.167938682833926,0.022592888128793984,0.5451283075334453
ahmedabad_ssp245_near_2030s_heatwave_extreme_2034,Ahmedabad,ssp245,near_2030s,heatwave_extreme,2034,6efe6eca3f3ac504d6d33de946f3048d2957eede94e1946fd3c3e7be4c65a86d,perimeter_mid_zn_4,Middle P4,middle,131.25,8.794300766283525,0.09763399509013782,0.06888994592655864,0.02874404916357917,0.22345652649529082
ahmedabad_ssp245_near_2030s_hot_2034,Ahmedabad,ssp245,near_2030s,hot,2034,6efe6eca3f3ac504d6d33de946f3048d2957eede94e1946fd3c3e7be4c65a86d,core_bottom,Core bottom,bottom,983.54,5.4477969348659006,0.09037229670452532,0.060135860195179594,0.03023643650934573,0.19239676103820746
ahmedabad_ssp245_near_2030s_hot_2034,Ahmedabad,ssp245,near_2030s,hot,2034,6efe6eca3f3ac504d6d33de946f3048d2957eede94e1946fd3c3e7be4c65a86d,core_mid,Core middle,middle,983.54,12.31441570881226,0.10285304808516146,0.07414280892976682,0.028710239155394637,0.22931792676270707
ahmedabad_ssp245_near_2030s_hot_2034,Ahmedabad,ssp245,near_2030s,hot,2034,6efe6eca3f3ac504d6d33de946f3048d2957eede94e1946fd3c3e7be4c65a86d,core_top,Core top,top,983.54,10.243055555555555,0.0958978429469746,0.06588881365264412,0.03000902929433048,0.19697714650408402
ahmedabad_ssp245_near_2030s_hot_2034,Ahmedabad,ssp245,near_2030s,hot,2034,6efe6eca3f3ac504d6d33de946f3048d2957eede94e1946fd3c3e7be4c65a86d,perimeter_top_zn_3,Top P3,top,207.34,13.769157088122604,0.10871724444825367,0.07986414192357703,0.028853102524676634,0.24792655445711856
ahmedabad_ssp245_near_2030s_hot_2034,Ahmedabad,ssp245,near_2030s,hot,2034,6efe6eca3f3ac504d6d33de946f3048d2957eede94e1946fd3c3e7be4c65a86d,perimeter_top_zn_2,Top P2,top,131.26,11.362547892720306,0.10367189438980594,0.07467531365130795,0.028996580738497993,0.2444792782363713
