case_id,city,scenario,time_slice,severity,weather_year,outdoor_temp_bin,occupied_steps,mean_outdoor_temp_c,mean_zone_operative_temp_c,mean_zone_rh_pct,mean_zone_cooling_rate_w,mean_p_tail,high_tail_pct
kolkata_ssp245_near_2030s_heatwave_extreme_2039,Kolkata,ssp245,near_2030s,heatwave_extreme,2039,25--30,6296,27.7850416931385,25.655457452511236,52.40361005905862,104241.33046762677,0.09450366160565987,6.543837357052097
kolkata_ssp245_near_2030s_heatwave_extreme_2039,Kolkata,ssp245,near_2030s,heatwave_extreme,2039,30--35,4291,32.008525402004196,26.669336829600226,57.13778395292473,110267.56814643882,0.156193739303384,29.387089256583547
kolkata_ssp245_near_2030s_heatwave_extreme_2039,Kolkata,ssp245,near_2030s,heatwave_extreme,2039,>=35,1151,36.50446350999131,28.386074050270025,60.76276108900155,103498.56825164538,0.2850037754501726,87.83666377063423
kolkata_ssp245_near_2030s_hot_2031,Kolkata,ssp245,near_2030s,hot,2031,<20,1651,16.661485463355543,24.606465086928612,47.12726979867216,66314.7312895923,0.06485915520534373,0.0
kolkata_ssp245_near_2030s_hot_2031,Kolkata,ssp245,near_2030s,hot,2031,20--25,2668,22.733143740629686,25.07495640441419,49.57172639392889,88291.66006039371,0.07515634770593213,0.037481259370314844
kolkata_ssp245_near_2030s_hot_2031,Kolkata,ssp245,near_2030s,hot,2031,25--30,4790,27.881393006263046,25.633243463779078,52.27657979125348,103077.887402328,0.09403437608223675,6.367432150313153
kolkata_ssp245_near_2030s_hot_2031,Kolkata,ssp245,near_2030s,hot,2031,30--35,7037,32.2991704561603,26.89010727552716,57.39749921360538,109290.24478854693,0.17169472695540094,36.59229785419924
kolkata_ssp245_near_2030s_hot_2031,Kolkata,ssp245,near_2030s,hot,2031,>=35,558,35.87356630824373,28.643062541699948,62.60841028714607,97361.12905421277,0.2808445787283714,91.0394265232975
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,<20,2058,16.564192176870748,24.620340037809367,46.974214787045895,65845.77749864692,0.06487957693810342,0.0
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,20--25,2937,22.73611338100102,25.073864772947076,49.724056123079535,89045.5083295156,0.07538311431214959,0.06809669731018045
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,25--30,7173,27.754089293182773,25.56079428712714,52.595669359872616,101063.6884228306,0.08989618559083351,5.562526139690506
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,30--35,4009,31.855878024444998,26.4127724314386,56.16407995042054,114325.11327512843,0.1316072969591677,16.787228735345472
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,>=35,527,36.66229601518026,28.24082250557543,60.71008894689037,102868.35945840237,0.2645784977690366,78.36812144212524
kolkata_ssp585_baseline_2020s_heatwave_extreme_2027,Kolkata,ssp585,baseline_2020s,heatwave_extreme,2027,<20,2099,16.467040257265367,24.59699289276377,46.386669279560955,65338.37940926982,0.06576937672877185,0.0
kolkata_ssp585_baseline_2020s_heatwave_extreme_2027,Kolkata,ssp585,baseline_2020s,heatwave_extreme,2027,20--25,3008,22.78056100398936,25.08887764019576,49.91252523568817,88220.1384385834,0.07520692403115442,0.13297872340425532
kolkata_ssp585_baseline_2020s_heatwave_extreme_2027,Kolkata,ssp585,baseline_2020s,heatwave_extreme,2027,25--30,7591,27.650796008431037,25.536898207092467,52.587550817857675,101540.04854399101,0.08871685980029015,4.7819786589382165
kolkata_ssp585_baseline_2020s_heatwave_extreme_2027,Kolkata,ssp585,baseline_2020s,heatwave_extreme,2027,30--35,3212,31.892575498132004,26.345814999386096,55.590425732338524,114025.11904216663,0.13063095188509746,16.15815691158157
kolkata_ssp585_baseline_2020s_heatwave_extreme_2027,Kolkata,ssp585,baseline_2020s,heatwave_extreme,2027,>=35,794,36.598469773299755,28.140172454402087,60.04260728173859,104746.13175568679,0.2574287295407959,73.04785894206549
kolkata_ssp585_baseline_2020s_hot_2026,Kolkata,ssp585,baseline_2020s,hot,2026,<20,1835,16.706792915531334,24.623383868927448,47.42561516000618,66788.61881266077,0.06450006291048634,0.0
kolkata_ssp585_baseline_2020s_hot_2026,Kolkata,ssp585,baseline_2020s,hot,2026,20--25,2949,22.79308833502882,25.081224289652965,49.89313828206361,88701.36336710601,0.074762493266062,0.0339097999321804
kolkata_ssp585_baseline_2020s_hot_2026,Kolkata,ssp585,baseline_2020s,hot,2026,25--30,6574,27.89777570733191,25.59389810591956,52.24787953389282,102365.76683588198,0.09092310559708491,5.643443869790082
kolkata_ssp585_baseline_2020s_hot_2026,Kolkata,ssp585,baseline_2020s,hot,2026,30--35,4660,31.78511963519314,26.476741369738694,56.77639084239581,111584.2229747238,0.13722514211402032,20.236051502145923
kolkata_ssp585_baseline_2020s_hot_2026,Kolkata,ssp585,baseline_2020s,hot,2026,>=35,686,36.38633746355685,27.79148164141036,59.57778134803164,108027.4115246764,0.2402078358940708,67.3469387755102
kolkata_ssp585_baseline_2020s_typical_2029,Kolkata,ssp585,baseline_2020s,typical,2029,<20,2332,16.195216552315607,24.58857585437472,45.6995995546705,65112.69842555707,0.06592574967179908,0.0
kolkata_ssp585_baseline_2020s_typical_2029,Kolkata,ssp585,baseline_2020s,typical,2029,20--25,2928,22.69076331967213,25.081125940308024,49.6615986506521,89327.64342619469,0.0749992203673001,0.10245901639344263
kolkata_ssp585_baseline_2020s_typical_2029,Kolkata,ssp585,baseline_2020s,typical,2029,25--30,7034,27.847004904748367,25.532136024100236,52.59024249258925,101171.88694579536,0.08737186297888228,4.535115154961615
kolkata_ssp585_baseline_2020s_typical_2029,Kolkata,ssp585,baseline_2020s,typical,2029,30--35,4131,31.826023965141612,26.208048654626317,55.660567276762414,112518.17353207529,0.1183953261774341,11.643669813604454
kolkata_ssp585_baseline_2020s_typical_2029,Kolkata,ssp585,baseline_2020s,typical,2029,>=35,279,35.800564516129036,27.397786543706193,59.69988924828406,109151.64718111532,0.20959438666937208,56.63082437275986
kolkata_ssp585_late_2080s_heatwave_extreme_2080,Kolkata,ssp585,late_2080s,heatwave_extreme,2080,<20,587,17.940511073253834,24.736455077735265,50.213047329898714,70960.09413321271,0.06213542612312887,0.0
kolkata_ssp585_late_2080s_heatwave_extreme_2080,Kolkata,ssp585,late_2080s,heatwave_extreme,2080,20--25,1464,22.932575136612027,25.192957989209102,51.083047921842585,86931.19875965199,0.07704650080644693,0.6830601092896175
kolkata_ssp585_late_2080s_heatwave_extreme_2080,Kolkata,ssp585,late_2080s,heatwave_extreme,2080,25--30,3725,27.977322818791944,25.7897705914758,52.587562084703556,104265.06421938085,0.10543514215183222,8.697986577181208
kolkata_ssp585_late_2080s_heatwave_extreme_2080,Kolkata,ssp585,late_2080s,heatwave_extreme,2080,30--35,7791,32.45419073289693,27.11660033542917,57.34485595783501,109588.6828856272,0.19494764089688704,45.48838403285843
kolkata_ssp585_late_2080s_heatwave_extreme_2080,Kolkata,ssp585,late_2080s,heatwave_extreme,2080,>=35,3137,37.362638667516734,29.356199868019598,61.64693506865005,99725.37359817521,0.32723779229993705,92.82754223780682
kolkata_ssp585_late_2080s_hot_2080,Kolkata,ssp585,late_2080s,hot,2080,<20,587,17.940511073253834,24.736455077735265,50.213047329898714,70960.09413321271,0.06213542612312887,0.0
kolkata_ssp585_late_2080s_hot_2080,Kolkata,ssp585,late_2080s,hot,2080,20--25,1464,22.932575136612027,25.192957989209102,51.083047921842585,86931.19875965199,0.07704650080644693,0.6830601092896175
kolkata_ssp585_late_2080s_hot_2080,Kolkata,ssp585,late_2080s,hot,2080,25--30,3725,27.977322818791944,25.7897705914758,52.587562084703556,104265.06421938085,0.10543514215183222,8.697986577181208
kolkata_ssp585_late_2080s_hot_2080,Kolkata,ssp585,late_2080s,hot,2080,30--35,7791,32.45419073289693,27.11660033542917,57.34485595783501,109588.6828856272,0.19494764089688704,45.48838403285843
kolkata_ssp585_late_2080s_hot_2080,Kolkata,ssp585,late_2080s,hot,2080,>=35,3137,37.362638667516734,29.356199868019598,61.64693506865005,99725.37359817521,0.32723779229993705,92.82754223780682
kolkata_ssp585_late_2080s_typical_2088,Kolkata,ssp585,late_2080s,typical,2088,<20,684,17.99025950292398,24.748637510630054,50.355242590960685,70021.1390155318,0.062015108898151344,0.0
kolkata_ssp585_late_2080s_typical_2088,Kolkata,ssp585,late_2080s,typical,2088,20--25,1811,22.87331170623965,25.144621869197266,51.0081489175469,86573.72628488381,0.07534441807304389,0.44174489232468256
kolkata_ssp585_late_2080s_typical_2088,Kolkata,ssp585,late_2080s,typical,2088,25--30,5326,27.938740142696208,25.746833749124505,52.5241046636332,102436.90307714514,0.10315956544853637,8.636875704093129
kolkata_ssp585_late_2080s_typical_2088,Kolkata,ssp585,late_2080s,typical,2088,30--35,7035,32.12269509594883,26.876355550627007,56.86473968502394,111388.57147151142,0.17322376978414183,35.76403695806681
kolkata_ssp585_late_2080s_typical_2088,Kolkata,ssp585,late_2080s,typical,2088,>=35,1848,37.1493722943723,28.887740098706463,61.22047775773748,103158.97863629113,0.29950760625209444,82.68398268398268
kolkata_ssp585_mid_2050s_heatwave_extreme_2059,Kolkata,ssp585,mid_2050s,heatwave_extreme,2059,<20,737,17.41828358208955,24.688273041677576,49.53537764064165,68464.07731111717,0.0625632665727889,0.0
kolkata_ssp585_mid_2050s_heatwave_extreme_2059,Kolkata,ssp585,mid_2050s,heatwave_extreme,2059,20--25,1689,22.762289816459447,25.086265857705676,50.33551273447165,85670.81386622044,0.0736333801228853,0.17761989342806395
kolkata_ssp585_mid_2050s_heatwave_extreme_2059,Kolkata,ssp585,mid_2050s,heatwave_extreme,2059,25--30,3724,27.933743958109563,25.76724291218123,52.447825202495814,103799.72466419167,0.10452439760152137,9.828141783029002
kolkata_ssp585_mid_2050s_heatwave_extreme_2059,Kolkata,ssp585,mid_2050s,heatwave_extreme,2059,30--35,7845,32.42286583811345,27.1438025469926,57.6807446418696,108834.80620768735,0.19913951085659987,48.298279158699806
kolkata_ssp585_mid_2050s_heatwave_extreme_2059,Kolkata,ssp585,mid_2050s,heatwave_extreme,2059,>=35,2709,36.981946290143966,28.982500353286675,61.2912009831002,102540.38281945745,0.3202771646837963,93.09708379475822
kolkata_ssp585_mid_2050s_hot_2059,Kolkata,ssp585,mid_2050s,hot,2059,<20,737,17.41828358208955,24.688273041677576,49.53537764064165,68464.07731111717,0.0625632665727889,0.0
kolkata_ssp585_mid_2050s_hot_2059,Kolkata,ssp585,mid_2050s,hot,2059,20--25,1689,22.762289816459447,25.086265857705676,50.33551273447165,85670.81386622044,0.0736333801228853,0.17761989342806395
kolkata_ssp585_mid_2050s_hot_2059,Kolkata,ssp585,mid_2050s,hot,2059,25--30,3724,27.933743958109563,25.76724291218123,52.447825202495814,103799.72466419167,0.10452439760152137,9.828141783029002
kolkata_ssp585_mid_2050s_hot_2059,Kolkata,ssp585,mid_2050s,hot,2059,30--35,7845,32.42286583811345,27.1438025469926,57.6807446418696,108834.80620768735,0.19913951085659987,48.298279158699806
kolkata_ssp585_mid_2050s_hot_2059,Kolkata,ssp585,mid_2050s,hot,2059,>=35,2709,36.981946290143966,28.982500353286675,61.2912009831002,102540.38281945745,0.3202771646837963,93.09708379475822
kolkata_ssp585_mid_2050s_typical_2057,Kolkata,ssp585,mid_2050s,typical,2057,<20,1467,16.90369461486026,24.630971233300535,47.89501877207087,65328.04204871661,0.06425996771732155,0.0
kolkata_ssp585_mid_2050s_typical_2057,Kolkata,ssp585,mid_2050s,typical,2057,20--25,2820,22.92909840425532,25.107654507870013,50.86179140402244,87268.51333492923,0.07519293058672964,0.3546099290780142
kolkata_ssp585_mid_2050s_typical_2057,Kolkata,ssp585,mid_2050s,typical,2057,25--30,7565,27.8432210839392,25.618705709040174,52.46084443956481,103145.61261516678,0.09390057166671659,6.662260409781891
kolkata_ssp585_mid_2050s_typical_2057,Kolkata,ssp585,mid_2050s,typical,2057,30--35,3537,31.85040005654509,26.413262555130682,55.716814989691855,113405.12610216517,0.13892691683808564,19.027424370935822
kolkata_ssp585_mid_2050s_typical_2057,Kolkata,ssp585,mid_2050s,typical,2057,>=35,1315,37.23328517110266,28.598826099723738,60.6932777373398,103017.29195838935,0.30212259368143546,93.07984790874525
kolkata_ssp585_near_2030s_heatwave_extreme_2032,Kolkata,ssp585,near_2030s,heatwave_extreme,2032,<20,2332,16.446593053173242,24.575815546976322,46.475018641916954,64250.864950100375,0.06465470007568966,0.0
kolkata_ssp585_near_2030s_heatwave_extreme_2032,Kolkata,ssp585,near_2030s,heatwave_extreme,2032,20--25,3588,22.769346432552958,25.005090543487874,50.217966707186214,86085.03191682846,0.07096534796801575,0.13935340022296544
kolkata_ssp585_near_2030s_heatwave_extreme_2032,Kolkata,ssp585,near_2030s,heatwave_extreme,2032,25--30,7219,27.51250034630835,25.435570314231054,52.30967067391811,101128.39313296512,0.08346057896742361,3.4353788613381355
kolkata_ssp585_near_2030s_heatwave_extreme_2032,Kolkata,ssp585,near_2030s,heatwave_extreme,2032,30--35,2650,32.2871141509434,26.35297628816543,56.33473348425954,109521.29225257604,0.13237316062167848,17.09433962264151
kolkata_ssp585_near_2030s_heatwave_extreme_2032,Kolkata,ssp585,near_2030s,heatwave_extreme,2032,>=35,915,36.259418032786876,27.687768250584647,59.96749057197898,106674.32125323152,0.24045445415705363,73.11475409836066
kolkata_ssp585_near_2030s_hot_2030,Kolkata,ssp585,near_2030s,hot,2030,<20,2319,16.109416774471757,24.57619193719826,44.58402118937044,64952.31770815409,0.06700592365253631,0.0
kolkata_ssp585_near_2030s_hot_2030,Kolkata,ssp585,near_2030s,hot,2030,20--25,2441,22.73118086849652,25.10202654196,49.907892788911674,90267.01721632332,0.07560341550637162,0.0819336337566571
kolkata_ssp585_near_2030s_hot_2030,Kolkata,ssp585,near_2030s,hot,2030,25--30,6718,27.76202292348913,25.629895580680746,52.95850778206733,101388.18867039777,0.09395278760142291,6.638880619231914
kolkata_ssp585_near_2030s_hot_2030,Kolkata,ssp585,near_2030s,hot,2030,30--35,4501,32.022549988891356,26.444485096811885,56.321387006648806,111955.69287912744,0.13637667304403006,18.595867584981114
kolkata_ssp585_near_2030s_hot_2030,Kolkata,ssp585,near_2030s,hot,2030,>=35,725,36.26770689655173,27.763546814520176,60.51245771841696,103845.61702930373,0.2432689474547903,76.27586206896552
kolkata_ssp585_near_2030s_typical_2038,Kolkata,ssp585,near_2030s,typical,2038,<20,2548,16.190651491365777,24.56988810397452,45.71749740868986,65145.62026038664,0.06603792220044491,0.0
kolkata_ssp585_near_2030s_typical_2038,Kolkata,ssp585,near_2030s,typical,2038,20--25,3375,22.721108888888885,25.068869049443908,49.874034819017176,88810.20216496328,0.07501187662477662,0.05925925925925926
kolkata_ssp585_near_2030s_typical_2038,Kolkata,ssp585,near_2030s,typical,2038,25--30,7448,27.72299342105263,25.506014943354668,52.65996148752964,100927.08273894737,0.08673573056570358,4.189044038668099
kolkata_ssp585_near_2030s_typical_2038,Kolkata,ssp585,near_2030s,typical,2038,30--35,2676,31.89101363976084,26.1664049139822,54.68182772501234,113843.56790564647,0.1221338084247729,14.050822122571002
kolkata_ssp585_near_2030s_typical_2038,Kolkata,ssp585,near_2030s,typical,2038,>=35,657,36.86543378995434,28.55324934021873,62.093066902667225,98393.64781229824,0.2842367270183884,82.34398782343987
phoenix_ssp245_baseline_2020s_heatwave_extreme_2025,Phoenix,ssp245,baseline_2020s,heatwave_extreme,2025,<20,5742,14.215095350052248,24.456231203342416,25.3765129024986,69102.97468762772,0.09040903280067225,0.017415534656913968
phoenix_ssp245_baseline_2020s_heatwave_extreme_2025,Phoenix,ssp245,baseline_2020s,heatwave_extreme,2025,20--25,2065,22.452665859564167,25.130974928353293,29.42200954979135,99476.38118631639,0.09923722363475491,0.048426150121065374
phoenix_ssp245_baseline_2020s_heatwave_extreme_2025,Phoenix,ssp245,baseline_2020s,heatwave_extreme,2025,25--30,2210,27.605430995475114,25.489843075065856,35.57859768718736,118785.92696578086,0.10135775962696997,1.493212669683258
phoenix_ssp245_baseline_2020s_heatwave_extreme_2025,Phoenix,ssp245,baseline_2020s,heatwave_extreme,2025,30--35,2796,32.482604613733905,25.81566130379683,41.2010923656409,128412.51619241183,0.11180733693289514,5.042918454935622
phoenix_ssp245_baseline_2020s_heatwave_extreme_2025,Phoenix,ssp245,baseline_2020s,heatwave_extreme,2025,>=35,3891,38.4450854536109,26.290447391761255,44.94146087745874,125809.57307581588,0.14424681066382067,18.015934207144692
phoenix_ssp245_baseline_2020s_hot_2028,Phoenix,ssp245,baseline_2020s,hot,2028,<20,4544,14.574197293133802,24.54441110979353,26.990988660082195,70726.79066666555,0.09139836070500054,0.17605633802816903
phoenix_ssp245_baseline_2020s_hot_2028,Phoenix,ssp245,baseline_2020s,hot,2028,20--25,2835,22.49001499118166,25.1390974031623,31.03029669694823,98467.42483267111,0.09792302101702136,0.07054673721340389
phoenix_ssp245_baseline_2020s_hot_2028,Phoenix,ssp245,baseline_2020s,hot,2028,25--30,2378,27.448191757779647,25.447528621577217,36.92680791726388,119880.21866377353,0.09818836472976043,0.9251471825063078
phoenix_ssp245_baseline_2020s_hot_2028,Phoenix,ssp245,baseline_2020s,hot,2028,30--35,3031,32.5410623556582,25.72687349582517,40.362732490568455,125273.2306881425,0.10695897833588387,4.849884526558892
phoenix_ssp245_baseline_2020s_hot_2028,Phoenix,ssp245,baseline_2020s,hot,2028,>=35,3916,38.31359295199183,26.35201598203319,45.25966996302367,125317.92417781083,0.15260636464598792,24.591419816138917
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,<20,5117,14.29906634746922,24.61124883131582,25.77265676000269,72830.42322240636,0.09316515895052926,0.0586281024037522
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,20--25,2454,22.323108190709046,25.246010544361,30.511802725994656,106346.80918917141,0.1024899562245452,0.24449877750611246
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,25--30,2473,27.66194904973716,25.485784381793163,37.0697604820401,121023.4965455091,0.09914879233940149,0.5661140315406389
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,30--35,3183,32.45036286522149,25.719149091248017,40.8520001819703,125703.69721889503,0.10447329708916528,3.707194470625196
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,>=35,3477,38.17463186655162,26.189965713592674,44.39263925681046,125388.82214435257,0.13847599620305415,17.773943054357204
phoenix_ssp245_late_2080s_heatwave_extreme_2086,Phoenix,ssp245,late_2080s,heatwave_extreme,2086,<20,4227,14.86888041163946,24.660636977025977,27.464086117864678,74551.11647753304,0.09269738928170318,0.0
phoenix_ssp245_late_2080s_heatwave_extreme_2086,Phoenix,ssp245,late_2080s,heatwave_extreme,2086,20--25,2182,22.46032424381302,25.247267753984126,32.63059584402683,102833.58939585133,0.1025389048105915,0.045829514207149404
phoenix_ssp245_late_2080s_heatwave_extreme_2086,Phoenix,ssp245,late_2080s,heatwave_extreme,2086,25--30,2162,27.578826318223868,25.559477996491335,38.655922764155044,124320.38070435969,0.10655071356703823,1.4338575393154487
phoenix_ssp245_late_2080s_heatwave_extreme_2086,Phoenix,ssp245,late_2080s,heatwave_extreme,2086,30--35,2848,32.67635972612359,26.0045592033607,42.222769463821066,131738.52624333306,0.12825388350239073,11.832865168539326
phoenix_ssp245_late_2080s_heatwave_extreme_2086,Phoenix,ssp245,late_2080s,heatwave_extreme,2086,>=35,5285,39.52057899716178,26.92246200841319,46.158445523065986,127421.59507470333,0.2067478448133099,43.82213812677389
phoenix_ssp245_late_2080s_hot_2086,Phoenix,ssp245,late_2080s,hot,2086,<20,4227,14.86888041163946,24.660636977025977,27.464086117864678,74551.11647753304,0.09269738928170318,0.0
phoenix_ssp245_late_2080s_hot_2086,Phoenix,ssp245,late_2080s,hot,2086,20--25,2182,22.46032424381302,25.247267753984126,32.63059584402683,102833.58939585133,0.1025389048105915,0.045829514207149404
phoenix_ssp245_late_2080s_hot_2086,Phoenix,ssp245,late_2080s,hot,2086,25--30,2162,27.578826318223868,25.559477996491335,38.655922764155044,124320.38070435969,0.10655071356703823,1.4338575393154487
phoenix_ssp245_late_2080s_hot_2086,Phoenix,ssp245,late_2080s,hot,2086,30--35,2848,32.67635972612359,26.0045592033607,42.222769463821066,131738.52624333306,0.12825388350239073,11.832865168539326
phoenix_ssp245_late_2080s_hot_2086,Phoenix,ssp245,late_2080s,hot,2086,>=35,5285,39.52057899716178,26.92246200841319,46.158445523065986,127421.59507470333,0.2067478448133099,43.82213812677389
phoenix_ssp245_late_2080s_typical_2081,Phoenix,ssp245,late_2080s,typical,2081,<20,4279,14.959937485393784,24.44124319830329,28.27968199822633,68477.8264417939,0.08731957383406252,0.0
phoenix_ssp245_late_2080s_typical_2081,Phoenix,ssp245,late_2080s,typical,2081,20--25,3038,22.33950954575378,25.10275651968572,30.811709992284428,98001.86689855104,0.0987569544159478,0.09874917709019092
phoenix_ssp245_late_2080s_typical_2081,Phoenix,ssp245,late_2080s,typical,2081,25--30,2348,27.4425234241908,25.427796009659318,35.0474612778595,116787.34234665596,0.09924172282164462,0.8091993185689949
phoenix_ssp245_late_2080s_typical_2081,Phoenix,ssp245,late_2080s,typical,2081,30--35,2850,32.47096842105263,25.825750465240862,40.3571619689676,125641.12228384614,0.11551326575935192,7.438596491228071
phoenix_ssp245_late_2080s_typical_2081,Phoenix,ssp245,late_2080s,typical,2081,>=35,4189,39.86031332060157,26.968659815476972,47.57724546625962,125573.4712261461,0.2148042055515231,45.76271186440678
phoenix_ssp245_mid_2050s_heatwave_extreme_2051,Phoenix,ssp245,mid_2050s,heatwave_extreme,2051,<20,4417,14.888390876160292,24.530276642009785,27.77319845221012,71504.08678604639,0.08746370348097725,0.0
phoenix_ssp245_mid_2050s_heatwave_extreme_2051,Phoenix,ssp245,mid_2050s,heatwave_extreme,2051,20--25,2800,22.370916964285712,25.13488886097889,30.479658387590458,98542.01044040637,0.0988963219254455,0.03571428571428571
phoenix_ssp245_mid_2050s_heatwave_extreme_2051,Phoenix,ssp245,mid_2050s,heatwave_extreme,2051,25--30,2660,27.443698308270676,25.406901113701473,34.14596435354102,114294.78904349398,0.1016077522623801,0.7518796992481203
phoenix_ssp245_mid_2050s_heatwave_extreme_2051,Phoenix,ssp245,mid_2050s,heatwave_extreme,2051,30--35,2338,32.52244439692045,25.90184346015593,41.01016990278132,128209.37118985655,0.12219136451828577,10.650128314798973
phoenix_ssp245_mid_2050s_heatwave_extreme_2051,Phoenix,ssp245,mid_2050s,heatwave_extreme,2051,>=35,4489,39.52346458008466,26.87573359980902,47.04882228595282,124804.01896818023,0.20092218973561987,41.27868122076187
phoenix_ssp245_mid_2050s_hot_2058,Phoenix,ssp245,mid_2050s,hot,2058,<20,4215,15.476394424673785,24.63068821310904,28.249758601274323,73808.33298099051,0.09312510948669064,0.0
phoenix_ssp245_mid_2050s_hot_2058,Phoenix,ssp245,mid_2050s,hot,2058,20--25,3164,22.399277022756007,25.11352566686789,30.61298499974161,97633.70748431471,0.10193366583763848,0.0
phoenix_ssp245_mid_2050s_hot_2058,Phoenix,ssp245,mid_2050s,hot,2058,25--30,2542,27.418465774980326,25.332838184367976,34.46179776084936,110201.5639003353,0.09798227309708775,0.3147128245476003
phoenix_ssp245_mid_2050s_hot_2058,Phoenix,ssp245,mid_2050s,hot,2058,30--35,2399,32.49146310962902,26.042003405438003,41.895068075421236,131476.50184829245,0.13040470494329048,13.130471029595665
phoenix_ssp245_mid_2050s_hot_2058,Phoenix,ssp245,mid_2050s,hot,2058,>=35,4384,39.926035583941605,27.0489229093784,47.16924248660109,127475.94354861589,0.21478786054536445,50.410583941605836
phoenix_ssp245_mid_2050s_typical_2054,Phoenix,ssp245,mid_2050s,typical,2054,<20,4587,14.670268694135599,24.586385753213772,27.23270266458138,72739.1231449175,0.09228633486402313,0.0
phoenix_ssp245_mid_2050s_typical_2054,Phoenix,ssp245,mid_2050s,typical,2054,20--25,2957,22.372228610077784,25.171959972871864,30.292837095524973,100187.44394141703,0.10227789322891516,0.10145417653026716
phoenix_ssp245_mid_2050s_typical_2054,Phoenix,ssp245,mid_2050s,typical,2054,25--30,2583,27.476415989159893,25.461400893485482,35.33167764488679,118546.0823874998,0.1034056171970527,0.8904374758033295
phoenix_ssp245_mid_2050s_typical_2054,Phoenix,ssp245,mid_2050s,typical,2054,30--35,2414,32.45806338028169,25.823259441538628,40.961151911818696,128620.97476607976,0.1155840401746563,8.036454018227008
phoenix_ssp245_mid_2050s_typical_2054,Phoenix,ssp245,mid_2050s,typical,2054,>=35,4163,39.24517895748258,26.627418197904227,45.645602072881566,124499.82846562452,0.18191175628533657,35.62334854672111
phoenix_ssp245_near_2030s_heatwave_extreme_2039,Phoenix,ssp245,near_2030s,heatwave_extreme,2039,<20,4629,15.46648844242817,24.561266618581282,28.279981249084745,72657.71164601213,0.08896438022733097,0.0
phoenix_ssp245_near_2030s_heatwave_extreme_2039,Phoenix,ssp245,near_2030s,heatwave_extreme,2039,20--25,2959,22.459791314633325,25.15992339091929,29.972924824358195,99826.39870993303,0.10483544754563451,0.2027712064886786
phoenix_ssp245_near_2030s_heatwave_extreme_2039,Phoenix,ssp245,near_2030s,heatwave_extreme,2039,25--30,2377,27.50661442995372,25.491301073336686,35.67614481366898,117202.59658830003,0.1070344802495518,1.6827934371055953
phoenix_ssp245_near_2030s_heatwave_extreme_2039,Phoenix,ssp245,near_2030s,heatwave_extreme,2039,30--35,2360,32.590315677966096,25.980425297000533,41.15224674017649,132314.83148702988,0.1258417405515428,10.254237288135592
phoenix_ssp245_near_2030s_heatwave_extreme_2039,Phoenix,ssp245,near_2030s,heatwave_extreme,2039,>=35,4379,39.503296414706554,26.780679785162288,46.34393357246964,126181.12986041601,0.19144168262723477,40.420187257364695
phoenix_ssp245_near_2030s_hot_2039,Phoenix,ssp245,near_2030s,hot,2039,<20,4629,15.46648844242817,24.561266618581282,28.279981249084745,72657.71164601213,0.08896438022733097,0.0
phoenix_ssp245_near_2030s_hot_2039,Phoenix,ssp245,near_2030s,hot,2039,20--25,2959,22.459791314633325,25.15992339091929,29.972924824358195,99826.39870993303,0.10483544754563451,0.2027712064886786
phoenix_ssp245_near_2030s_hot_2039,Phoenix,ssp245,near_2030s,hot,2039,25--30,2377,27.50661442995372,25.491301073336686,35.67614481366898,117202.59658830003,0.1070344802495518,1.6827934371055953
phoenix_ssp245_near_2030s_hot_2039,Phoenix,ssp245,near_2030s,hot,2039,30--35,2360,32.590315677966096,25.980425297000533,41.15224674017649,132314.83148702988,0.1258417405515428,10.254237288135592
phoenix_ssp245_near_2030s_hot_2039,Phoenix,ssp245,near_2030s,hot,2039,>=35,4379,39.503296414706554,26.780679785162288,46.34393357246964,126181.12986041601,0.19144168262723477,40.420187257364695
phoenix_ssp245_near_2030s_typical_2034,Phoenix,ssp245,near_2030s,typical,2034,<20,4754,14.230303954564578,24.567233830475015,26.53651466196441,73920.02640691266,0.09173270216800168,0.0
phoenix_ssp245_near_2030s_typical_2034,Phoenix,ssp245,near_2030s,typical,2034,20--25,2973,22.586215943491425,25.192164972985466,29.512503349845833,99483.10463933296,0.10283275106011773,0.03363605785401951
phoenix_ssp245_near_2030s_typical_2034,Phoenix,ssp245,near_2030s,typical,2034,25--30,2334,27.394340188517567,25.52015016992099,35.61097098768391,120983.30033754327,0.10597803521798554,0.9425878320479864
