weather,city,scenario,time_slice,severity,weather_year,model,event,threshold,n_steps,n_zone_steps,area_zone_time_mass,unweighted_zone_high_count,equal_zone_mean_high_count,equal_zone_mean_high_pct,area_weighted_mean_high_count,area_weighted_mean_high_pct,zone_p90_high_count,zone_p90_high_pct,any_zone_high_count,any_zone_high_pct,hidden_any_zone_count,hidden_any_zone_pct,hidden_p90_count,hidden_p90_pct,area_weighted_zone_time_high_pct,unweighted_zone_time_high_pct
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,nominal,broad_tail,0.4,16704,250560,716.6062554820269,14472,286,1.7121647509578544,276,1.6522988505747127,3029,18.13338122605364,4821,28.861350574712645,4535,27.14918582375479,2743,16.421216475095786,4.290027870462326,5.775862068965517
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,nominal,outermost,0.025,16704,250560,6814.466551857716,110081,9306,55.71120689655172,8446,50.56273946360154,11715,70.13290229885058,14157,84.7521551724138,4851,29.040948275862068,2425,14.517480842911878,40.795417575776554,43.93398786717752
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,nominal,outermost,0.05,16704,250560,2083.8644712465803,38948,4396,26.317049808429115,2882,17.253352490421456,6936,41.52298850574713,8590,51.42480842911878,4194,25.10775862068966,2540,15.205938697318008,12.475242284761617,15.544380587484035
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,nominal,outermost,0.075,16704,250560,1693.0608688147179,32640,1465,8.770354406130268,1144,6.8486590038314175,6063,36.29669540229885,7807,46.73730842911878,6342,37.96695402298851,4598,27.52634099616858,10.135661331505734,13.026819923371647
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,nominal,outermost,0.1,16704,250560,1096.3457415313344,22402,513,3.071120689655172,396,2.3706896551724137,4771,28.562021072796934,6699,40.10416666666667,6186,37.03304597701149,4258,25.490900383141764,6.563372494799655,8.940772669220944
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,nominal,outermost,0.15,16704,250560,235.08937435143983,5685,0,0.0,1,0.005986590038314176,1663,9.955699233716475,2912,17.43295019157088,2912,17.43295019157088,1663,9.955699233716475,1.4073837066058419,2.2689176245210727
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,nominal,outermost,0.2,16704,250560,21.182785080456583,525,0,0.0,0,0.0,27,0.16163793103448276,436,2.610153256704981,436,2.610153256704981,27,0.16163793103448276,0.12681265014641152,0.20953065134099616
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,no_pmv_ordinal,broad_tail,0.05,16704,250560,16383.902815829984,246411,16691,99.92217432950191,16697,99.9580938697318,16703,99.9940134099617,16704,100.0,13,0.07782567049808428,12,0.07183908045977011,98.08370938595536,98.3441091954023
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,no_pmv_ordinal,broad_tail,0.06,16704,250560,13849.915464885922,214881,15978,95.65373563218391,15866,94.98323754789271,16393,98.13817049808429,16562,99.1499042145594,584,3.4961685823754785,416,2.490421455938697,82.91376595357951,85.76029693486589
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,no_pmv_ordinal,broad_tail,0.07,16704,250560,13673.593945634348,212688,14519,86.91930076628353,13857,82.95617816091954,16226,97.13840996168582,16561,99.14391762452107,2042,12.224616858237548,1707,10.219109195402298,81.85820130288761,84.88505747126437
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,no_pmv_ordinal,broad_tail,0.08,16704,250560,10193.69681405165,158425,12322,73.76676245210729,11656,69.77969348659003,15169,90.81058429118774,16198,96.97078544061303,3876,23.204022988505745,2866,17.157567049808428,61.02548380059656,63.228368454661556
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,no_pmv_ordinal,broad_tail,0.09,16704,250560,7092.532908219076,112350,10703,64.07447318007662,10002,59.87787356321839,12457,74.57495210727969,14157,84.7521551724138,3454,20.677681992337167,1797,10.757902298850574,42.460086854759794,44.839559386973185
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,no_pmv_ordinal,broad_tail,0.1,16704,250560,6094.492572543399,97870,9537,57.0941091954023,8653,51.80196360153256,11686,69.95929118773945,13467,80.62140804597702,3930,23.527298850574713,2151,12.877155172413794,36.48522852336804,39.06050446998723
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,no_pmv_ordinal,broad_tail,0.11,16704,250560,5901.322456590376,95056,8600,51.484674329501914,7532,45.09099616858238,10916,65.34961685823755,13035,78.03520114942529,4435,26.55052681992337,2317,13.870929118773947,35.32879823150368,37.93742017879949
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,no_pmv_ordinal,broad_tail,0.12,16704,250560,5013.945556070723,81879,7873,47.132423371647505,6512,38.984674329501914,10216,61.15900383141762,12035,72.04861111111111,4162,24.916187739463602,2343,14.026580459770116,30.016436518622626,32.67840038314176
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,no_pmv_ordinal,broad_tail,0.13,16704,250560,4972.796065585616,81402,7142,42.75622605363984,5568,33.33333333333333,9921,59.39295977011494,11902,71.25239463601532,4760,28.496168582375482,2779,16.636733716475096,29.770091388802776,32.48802681992337
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,no_pmv_ordinal,broad_tail,0.14,16704,250560,4712.344312440914,77332,6411,38.38002873563218,4932,29.52586206896552,9599,57.46527777777778,11557,69.18702107279694,5146,30.80699233716475,3188,19.085249042145595,28.21087351796524,30.863665389527455
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,no_pmv_ordinal,broad_tail,0.15,16704,250560,4239.138392955709,70169,5637,33.74640804597701,4476,26.795977011494255,9233,55.274185823754785,10964,65.63697318007662,5327,31.890565134099617,3596,21.52777777777778,25.37798367430381,28.00486909323116
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,no_pmv_ordinal,broad_tail,0.16,16704,250560,4189.518207856385,69397,4913,29.412116858237546,4110,24.604885057471265,9128,54.6455938697318,10889,65.18797892720306,5976,35.775862068965516,4215,25.233477011494255,25.080927968488893,27.696759259259256
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,no_pmv_ordinal,broad_tail,0.17,16704,250560,4180.470925436404,69250,4313,25.820162835249043,3798,22.737068965517242,8926,53.436302681992345,10861,65.02035440613027,6548,39.20019157088122,4613,27.616139846743295,25.026765597679624,27.63809067688378
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,no_pmv_ordinal,broad_tail,0.18,16704,250560,3891.088322605119,65145,3880,23.227969348659002,3497,20.935105363984675,8675,51.93366858237548,10662,63.82902298850575,6782,40.60105363984675,4795,28.705699233716476,23.294350590308426,25.99976053639847
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,no_pmv_ordinal,broad_tail,0.19,16704,250560,3864.980793586756,64745,3512,21.02490421455939,3225,19.30675287356322,8499,50.88002873563219,10608,63.50574712643679,7096,42.48084291187739,4987,29.855124521072796,23.138055517162094,25.840118135376756
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,no_pmv_ordinal,broad_tail,0.2,16704,250560,3159.7161810368525,54386,3187,19.07926245210728,2955,17.69037356321839,8050,48.19204980842912,10011,59.93175287356321,6824,40.85249042145594,4863,29.11278735632184,18.915925413295334,21.705779054916984
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,no_pmv_ordinal,broad_tail,0.21,16704,250560,3007.6557578093166,52196,2916,17.45689655172414,2682,16.056034482758623,7847,46.97677203065134,9928,59.43486590038314,7012,41.977969348659,4931,29.519875478927204,18.005601998379532,20.83173690932312
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,no_pmv_ordinal,broad_tail,0.22,16704,250560,2999.53857440202,52016,2663,15.942289272030653,2386,14.284003831417625,7435,44.5102969348659,9909,59.321120689655174,7246,43.37883141762452,4772,28.56800766283525,17.957007749054238,20.75989782886335
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,no_pmv_ordinal,broad_tail,0.23,16704,250560,2368.046991383307,42466,2385,14.27801724137931,2110,12.631704980842912,6967,41.70857279693487,9156,54.81321839080459,6771,40.53520114942529,4582,27.430555555555557,14.176526528875163,16.948435504469987
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,no_pmv_ordinal,broad_tail,0.24,16704,250560,2231.07357407084,40489,2146,12.847222222222221,1833,10.973419540229886,6807,40.75071839080459,8938,53.50814176245211,6792,40.660919540229884,4661,27.903496168582375,13.356522833278497,16.15940293742018
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,no_pmv_ordinal,broad_tail,0.25,16704,250560,2191.2057227845585,39769,1906,11.41044061302682,1547,9.26125478927203,6469,38.72725095785441,8818,52.78975095785441,6912,41.37931034482759,4563,27.316810344827587,13.117850351919053,15.872046615581098
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,no_pmv_ordinal,broad_tail,0.26,16704,250560,1900.7745168289446,35425,1651,9.883860153256704,1281,7.66882183908046,6148,36.80555555555556,8264,49.47318007662835,6613,39.58931992337165,4497,26.92169540229885,11.3791577875296,14.138330140485314
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,no_pmv_ordinal,broad_tail,0.27,16704,250560,1899.1456708796732,35399,1436,8.596743295019158,1098,6.573275862068965,5883,35.2191091954023,8258,49.43726053639847,6822,40.84051724137931,4447,26.622365900383144,11.369406554595745,14.127953384418902
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,no_pmv_ordinal,broad_tail,0.28,16704,250560,1875.3395414466327,34868,1218,7.291666666666667,952,5.699233716475096,5609,33.57878352490422,8235,49.299568965517246,7017,42.007902298850574,4391,26.287116858237546,11.226889017281087,13.91602809706258
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,no_pmv_ordinal,broad_tail,0.29,16704,250560,1230.0746298314593,24515,1040,6.226053639846743,817,4.891044061302682,4877,29.196599616858236,6903,41.325431034482754,5863,35.099377394636015,3837,22.970545977011493,7.363952525332013,9.784083652618135
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,no_pmv_ordinal,broad_tail,0.3,16704,250560,1117.6038228168736,22711,908,5.435823754789272,690,4.130747126436781,4703,28.15493295019157,6629,39.685105363984675,5721,34.24928160919541,3795,22.719109195402297,6.690635912457338,9.064096424010216
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,no_pmv_ordinal,broad_tail,0.31,16704,250560,1088.6416214556248,22084,760,4.549808429118774,573,3.430316091954023,4357,26.083572796934867,6603,39.52945402298851,5843,34.979645593869726,3597,21.53376436781609,6.517251086300435,8.813856960408685
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,no_pmv_ordinal,broad_tail,0.32,16704,250560,870.5102756016933,18316,585,3.5021551724137927,470,2.813697318007663,4075,24.395354406130267,5776,34.57854406130268,5191,31.07638888888889,3490,20.893199233716476,5.211388144167225,7.310025542784164
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,no_pmv_ordinal,broad_tail,0.33,16704,250560,829.159285374504,17523,473,2.8316570881226055,376,2.2509578544061304,3921,23.473419540229884,5623,33.662595785440615,5150,30.830938697318004,3448,20.64176245210728,4.963836717998706,6.99353448275862
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,no_pmv_ordinal,broad_tail,0.34,16704,250560,800.6902285942527,16826,390,2.3347701149425286,301,1.801963601532567,3772,22.581417624521073,5582,33.417145593869726,5192,31.082375478927204,3382,20.246647509578544,4.7934041462778545,6.715357598978288
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,no_pmv_ordinal,broad_tail,0.35,16704,250560,689.8366059905381,14862,320,1.9157088122605364,234,1.4008620689655173,3518,21.060823754789272,5154,30.854885057471265,4834,28.939176245210728,3198,19.145114942528735,4.129768953487417,5.931513409961686
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,no_pmv_ordinal,broad_tail,0.36,16704,250560,680.3787230113664,14671,256,1.532567049808429,178,1.0656130268199233,3321,19.881465517241377,5109,30.585488505747126,4853,29.052921455938694,3065,18.34889846743295,4.0731484854607665,5.855284163473819
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,no_pmv_ordinal,broad_tail,0.37,16704,250560,680.2122580632212,14667,202,1.2092911877394636,148,0.8860153256704981,3063,18.336925287356323,5108,30.57950191570881,4906,29.370210727969347,2861,17.12763409961686,4.072151928060472,5.853687739463601
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,no_pmv_ordinal,broad_tail,0.38,16704,250560,639.912747205546,13802,165,0.9877873563218391,124,0.7423371647509579,2885,17.271312260536398,5008,29.980842911877392,4843,28.993055555555557,2720,16.28352490421456,3.830895277810979,5.50846104725415
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,no_pmv_ordinal,broad_tail,0.39,16704,250560,468.69768114022145,10358,134,0.8022030651340997,103,0.6166187739463601,2324,13.912835249042146,4234,25.34722222222222,4100,24.54501915708812,2190,13.110632183908047,2.805900868895004,4.133939974457216
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,no_pmv_ordinal,broad_tail,0.4,16704,250560,362.7738725339659,8272,117,0.7004310344827587,87,0.5208333333333333,1999,11.96719348659004,3648,21.839080459770116,3531,21.138649425287355,1882,11.26676245210728,2.171778451472497,3.3014048531289912
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,stored_ordinal,broad_tail,0.05,16704,250560,16561.229722270728,248715,16688,99.90421455938697,16693,99.93414750957854,16701,99.98204022988506,16704,100.0,16,0.09578544061302681,13,0.07782567049808428,99.14529287757858,99.26364942528735
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,stored_ordinal,broad_tail,0.06,16704,250560,14382.088264397782,221098,16069,96.1985153256705,15954,95.51005747126436,16541,99.02418582375478,16626,99.5330459770115,557,3.334530651340996,472,2.8256704980842913,86.09966633379898,88.24153895274584
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,stored_ordinal,broad_tail,0.07,16704,250560,11967.071069148304,188175,13986,83.72844827586206,13421,80.34602490421456,15816,94.68390804597702,16365,97.9705459770115,2379,14.242097701149426,1833,10.973419540229886,71.64194845036101,75.10177203065133
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,stored_ordinal,broad_tail,0.08,16704,250560,7337.4942525275,117732,11626,69.6000957854406,11018,65.96024904214559,13178,78.89128352490421,14861,88.96671455938697,3235,19.36661877394636,1614,9.66235632183908,43.926569998368656,46.98754789272031
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,stored_ordinal,broad_tail,0.09,16704,250560,6709.831541952432,106454,9995,59.835967432950184,9198,55.064655172413794,12031,72.02466475095785,14094,84.375,4099,24.53903256704981,2064,12.35632183908046,40.16901066781868,42.48643039591315
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,stored_ordinal,broad_tail,0.1,16704,250560,5850.696669536889,93223,8905,53.31058429118774,7962,47.66522988505747,10982,65.74473180076629,12851,76.93366858237547,3946,23.62308429118774,2077,12.434147509578544,35.025722399047474,37.205858876117496
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,stored_ordinal,broad_tail,0.11,16704,250560,5459.731409279854,88253,8128,48.65900383141762,6904,41.33141762452107,10526,63.01484674329502,12699,76.02370689655173,4571,27.3647030651341,2398,14.355842911877396,32.6851736666658,35.22230204342273
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,stored_ordinal,broad_tail,0.12,16704,250560,5101.970237987712,83433,7431,44.486350574712645,5936,35.53639846743295,9968,59.674329501915715,12219,73.15014367816092,4788,28.663793103448278,2537,15.187978927203066,30.54340420251264,33.29861111111111
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,stored_ordinal,broad_tail,0.13,16704,250560,4317.6049929850105,71451,6690,40.05028735632184,5141,30.777059386973182,9385,56.184147509578544,11214,67.13362068965517,4524,27.083333333333332,2695,16.133860153256705,25.847731040379614,28.51652298850575
