dataset,analysis,metric,level,contrast,estimate,ci_lower_2_5,ci_upper_97_5,bootstrap_mean,bootstrap_sd,n_bootstrap_valid,resampling_unit,n_resampling_units
endpoint_role_weighted_144,time_slice_contrast,any_zone_high_pct__tau_0p05,,near_2030s minus baseline_2020s,-0.022449712643677344,-2.4151026700191562,2.0647125439016625,-0.003198003139635154,1.1475107642938596,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,any_zone_high_pct__tau_0p05,,mid_2050s minus baseline_2020s,5.46708705832269,1.9148316105257557,9.832890990847165,5.479284718896339,2.036519770799792,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,any_zone_high_pct__tau_0p05,,late_2080s minus baseline_2020s,12.673943699446575,8.069757077479782,18.062934859248607,12.65943085821094,2.5588783181816215,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,hidden_any_zone_pct__tau_0p05,baseline_2020s,,18.316304810557686,13.936740035653468,22.79456101665602,18.288123736164327,2.2744326262334535,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,hidden_any_zone_pct__tau_0p05,near_2030s,,18.102616805023416,14.393678992390381,21.92722052602171,18.082196446626227,1.943432735387442,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,hidden_any_zone_pct__tau_0p05,mid_2050s,,19.74111323967646,15.662744618720735,23.73972717778842,19.715806227383997,2.0756551452005563,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,hidden_any_zone_pct__tau_0p05,late_2080s,,21.24407992762878,17.00890006385696,25.204450364516813,21.212407374148576,2.099644409343774,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,hidden_any_zone_pct__tau_0p05,,near_2030s minus baseline_2020s,-0.21368800553426937,-1.2185329861111063,0.6573899465197978,-0.20592728953809883,0.4824421162420701,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,hidden_any_zone_pct__tau_0p05,,mid_2050s minus baseline_2020s,1.424808429118773,-0.02317309227330785,3.031896052841637,1.4276824912196693,0.7895674767508825,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,hidden_any_zone_pct__tau_0p05,,late_2080s minus baseline_2020s,2.927775117071093,1.1615398174755234,4.947139241432525,2.9242836379842507,0.9723530556333874,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,area_weighted_zone_time_high_pct__tau_0p05,baseline_2020s,,4.65406828385694,3.1406567278423596,6.4940167860634945,4.637957884873076,0.864242859974029,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,area_weighted_zone_time_high_pct__tau_0p05,near_2030s,,4.449472425686639,3.4225736828551074,5.485015729359849,4.441424310044311,0.529279202075076,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,area_weighted_zone_time_high_pct__tau_0p05,mid_2050s,,7.5858163048062845,5.42662161036487,10.42973485942036,7.576784650357683,1.303229904757725,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,area_weighted_zone_time_high_pct__tau_0p05,late_2080s,,12.270750745333038,9.080014317021737,15.691020287571453,12.24269288718942,1.7101921614365987,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,area_weighted_zone_time_high_pct__tau_0p05,,near_2030s minus baseline_2020s,-0.20459585817030135,-1.3147833801023086,0.6069203859034266,-0.19653357482876624,0.5065192053347765,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,area_weighted_zone_time_high_pct__tau_0p05,,mid_2050s minus baseline_2020s,2.9317480209493443,0.85821087152538,5.685039174867881,2.9388267654846056,1.2410037500759514,10000,city × scenario_raw,12
