case_id,zone,position,floor,orientation,association,spearman_rho,n_hours
beijing_ssp245_baseline_2020s_hot_2025,core_bottom,core,bottom,core,horizontal_GHI__zone_p_tail,-0.12593287150006222,4437
beijing_ssp245_baseline_2020s_hot_2025,core_mid,core,middle,core,horizontal_GHI__zone_operative_temperature,0.40825905503944815,4437
beijing_ssp245_baseline_2020s_hot_2025,core_mid,core,middle,core,horizontal_GHI__zone_p_tail,-0.10712492719222626,4437
beijing_ssp245_baseline_2020s_hot_2025,core_top,core,top,core,horizontal_GHI__zone_operative_temperature,0.46464090076856346,4437
beijing_ssp245_baseline_2020s_hot_2025,core_top,core,top,core,horizontal_GHI__zone_p_tail,-0.01983114889824444,4437
beijing_ssp245_baseline_2020s_hot_2025,perimeter_top_zn_3,perimeter,top,north,horizontal_GHI__zone_operative_temperature,0.4822887060185898,4437
beijing_ssp245_baseline_2020s_hot_2025,perimeter_top_zn_3,perimeter,top,north,horizontal_GHI__zone_p_tail,0.19885812101866276,4437
beijing_ssp245_baseline_2020s_hot_2025,perimeter_top_zn_2,perimeter,top,east,horizontal_GHI__zone_operative_temperature,0.5843658171884083,4437
beijing_ssp245_baseline_2020s_hot_2025,perimeter_top_zn_2,perimeter,top,east,horizontal_GHI__zone_p_tail,0.3626117312869904,4437
beijing_ssp245_baseline_2020s_hot_2025,perimeter_top_zn_1,perimeter,top,south,horizontal_GHI__zone_operative_temperature,0.7472860857204366,4437
beijing_ssp245_baseline_2020s_hot_2025,perimeter_top_zn_1,perimeter,top,south,horizontal_GHI__zone_p_tail,0.4357533868658255,4437
beijing_ssp245_baseline_2020s_hot_2025,perimeter_top_zn_4,perimeter,top,west,horizontal_GHI__zone_operative_temperature,0.49083878440637324,4437
beijing_ssp245_baseline_2020s_hot_2025,perimeter_top_zn_4,perimeter,top,west,horizontal_GHI__zone_p_tail,0.17794228503024984,4437
beijing_ssp245_baseline_2020s_hot_2025,perimeter_bot_zn_3,perimeter,bottom,north,horizontal_GHI__zone_operative_temperature,0.42137724842339214,4437
beijing_ssp245_baseline_2020s_hot_2025,perimeter_bot_zn_3,perimeter,bottom,north,horizontal_GHI__zone_p_tail,0.09549430440906526,4437
beijing_ssp245_baseline_2020s_hot_2025,perimeter_bot_zn_2,perimeter,bottom,east,horizontal_GHI__zone_operative_temperature,0.5246434514112284,4437
beijing_ssp245_baseline_2020s_hot_2025,perimeter_bot_zn_2,perimeter,bottom,east,horizontal_GHI__zone_p_tail,0.2602756301939026,4437
beijing_ssp245_baseline_2020s_hot_2025,perimeter_bot_zn_1,perimeter,bottom,south,horizontal_GHI__zone_operative_temperature,0.5659283247133756,4437
beijing_ssp245_baseline_2020s_hot_2025,perimeter_bot_zn_1,perimeter,bottom,south,horizontal_GHI__zone_p_tail,0.28581897280442936,4437
beijing_ssp245_baseline_2020s_hot_2025,perimeter_bot_zn_4,perimeter,bottom,west,horizontal_GHI__zone_operative_temperature,0.421079194655899,4437
beijing_ssp245_baseline_2020s_hot_2025,perimeter_bot_zn_4,perimeter,bottom,west,horizontal_GHI__zone_p_tail,0.08597924836596443,4437
beijing_ssp245_baseline_2020s_hot_2025,perimeter_mid_zn_3,perimeter,middle,north,horizontal_GHI__zone_operative_temperature,0.4725479709991758,4437
beijing_ssp245_baseline_2020s_hot_2025,perimeter_mid_zn_3,perimeter,middle,north,horizontal_GHI__zone_p_tail,0.15838972959175926,4437
beijing_ssp245_baseline_2020s_hot_2025,perimeter_mid_zn_2,perimeter,middle,east,horizontal_GHI__zone_operative_temperature,0.5758838197523352,4437
beijing_ssp245_baseline_2020s_hot_2025,perimeter_mid_zn_2,perimeter,middle,east,horizontal_GHI__zone_p_tail,0.3472808149026707,4437
beijing_ssp245_baseline_2020s_hot_2025,perimeter_mid_zn_1,perimeter,middle,south,horizontal_GHI__zone_operative_temperature,0.7531880514550872,4437
beijing_ssp245_baseline_2020s_hot_2025,perimeter_mid_zn_1,perimeter,middle,south,horizontal_GHI__zone_p_tail,0.4171435943043523,4437
beijing_ssp245_baseline_2020s_hot_2025,perimeter_mid_zn_4,perimeter,middle,west,horizontal_GHI__zone_operative_temperature,0.48339018158529795,4437
beijing_ssp245_baseline_2020s_hot_2025,perimeter_mid_zn_4,perimeter,middle,west,horizontal_GHI__zone_p_tail,0.13749441215986655,4437
beijing_ssp245_baseline_2020s_typical_2026,core_bottom,core,bottom,core,horizontal_GHI__zone_operative_temperature,0.4159538869490424,4437
beijing_ssp245_baseline_2020s_typical_2026,core_bottom,core,bottom,core,horizontal_GHI__zone_p_tail,-0.10590035784292523,4437
beijing_ssp245_baseline_2020s_typical_2026,core_mid,core,middle,core,horizontal_GHI__zone_operative_temperature,0.3662697801955681,4437
beijing_ssp245_baseline_2020s_typical_2026,core_mid,core,middle,core,horizontal_GHI__zone_p_tail,-0.1320036180869553,4437
beijing_ssp245_baseline_2020s_typical_2026,core_top,core,top,core,horizontal_GHI__zone_operative_temperature,0.42728825340731635,4437
beijing_ssp245_baseline_2020s_typical_2026,core_top,core,top,core,horizontal_GHI__zone_p_tail,-0.08870369288322169,4437
beijing_ssp245_baseline_2020s_typical_2026,perimeter_top_zn_3,perimeter,top,north,horizontal_GHI__zone_operative_temperature,0.43418544979097223,4437
beijing_ssp245_baseline_2020s_typical_2026,perimeter_top_zn_3,perimeter,top,north,horizontal_GHI__zone_p_tail,0.09369827311390712,4437
beijing_ssp245_baseline_2020s_typical_2026,perimeter_top_zn_2,perimeter,top,east,horizontal_GHI__zone_operative_temperature,0.5470227789159711,4437
beijing_ssp245_baseline_2020s_typical_2026,perimeter_top_zn_2,perimeter,top,east,horizontal_GHI__zone_p_tail,0.249964929252559,4437
beijing_ssp245_baseline_2020s_typical_2026,perimeter_top_zn_1,perimeter,top,south,horizontal_GHI__zone_operative_temperature,0.7603581418641819,4437
beijing_ssp245_baseline_2020s_typical_2026,perimeter_top_zn_1,perimeter,top,south,horizontal_GHI__zone_p_tail,0.3670288228045272,4437
beijing_ssp245_baseline_2020s_typical_2026,perimeter_top_zn_4,perimeter,top,west,horizontal_GHI__zone_operative_temperature,0.45074554165059105,4437
beijing_ssp245_baseline_2020s_typical_2026,perimeter_top_zn_4,perimeter,top,west,horizontal_GHI__zone_p_tail,0.10378569369780877,4437
beijing_ssp245_baseline_2020s_typical_2026,perimeter_bot_zn_3,perimeter,bottom,north,horizontal_GHI__zone_operative_temperature,0.36373458200639525,4437
beijing_ssp245_baseline_2020s_typical_2026,perimeter_bot_zn_3,perimeter,bottom,north,horizontal_GHI__zone_p_tail,-8.062258780208065e-05,4437
beijing_ssp245_baseline_2020s_typical_2026,perimeter_bot_zn_2,perimeter,bottom,east,horizontal_GHI__zone_operative_temperature,0.48540844736404426,4437
beijing_ssp245_baseline_2020s_typical_2026,perimeter_bot_zn_2,perimeter,bottom,east,horizontal_GHI__zone_p_tail,0.1612583330086112,4437
beijing_ssp245_baseline_2020s_typical_2026,perimeter_bot_zn_1,perimeter,bottom,south,horizontal_GHI__zone_operative_temperature,0.5286476045411269,4437
beijing_ssp245_baseline_2020s_typical_2026,perimeter_bot_zn_1,perimeter,bottom,south,horizontal_GHI__zone_p_tail,0.19867507863758394,4437
beijing_ssp245_baseline_2020s_typical_2026,perimeter_bot_zn_4,perimeter,bottom,west,horizontal_GHI__zone_operative_temperature,0.37747042375194706,4437
beijing_ssp245_baseline_2020s_typical_2026,perimeter_bot_zn_4,perimeter,bottom,west,horizontal_GHI__zone_p_tail,-0.017194929248593765,4437
beijing_ssp245_baseline_2020s_typical_2026,perimeter_mid_zn_3,perimeter,middle,north,horizontal_GHI__zone_operative_temperature,0.4237531004985956,4437
beijing_ssp245_baseline_2020s_typical_2026,perimeter_mid_zn_3,perimeter,middle,north,horizontal_GHI__zone_p_tail,0.046283442131395826,4437
beijing_ssp245_baseline_2020s_typical_2026,perimeter_mid_zn_2,perimeter,middle,east,horizontal_GHI__zone_operative_temperature,0.5457623097166509,4437
beijing_ssp245_baseline_2020s_typical_2026,perimeter_mid_zn_2,perimeter,middle,east,horizontal_GHI__zone_p_tail,0.21824198984795048,4437
beijing_ssp245_baseline_2020s_typical_2026,perimeter_mid_zn_1,perimeter,middle,south,horizontal_GHI__zone_operative_temperature,0.7832528973400108,4437
beijing_ssp245_baseline_2020s_typical_2026,perimeter_mid_zn_1,perimeter,middle,south,horizontal_GHI__zone_p_tail,0.3314394030081717,4437
beijing_ssp245_baseline_2020s_typical_2026,perimeter_mid_zn_4,perimeter,middle,west,horizontal_GHI__zone_operative_temperature,0.44737408669008544,4437
beijing_ssp245_baseline_2020s_typical_2026,perimeter_mid_zn_4,perimeter,middle,west,horizontal_GHI__zone_p_tail,0.04309442956288949,4437
beijing_ssp245_late_2080s_heatwave_extreme_2084,core_bottom,core,bottom,core,horizontal_GHI__zone_operative_temperature,0.448063808605243,4437
beijing_ssp245_late_2080s_heatwave_extreme_2084,core_bottom,core,bottom,core,horizontal_GHI__zone_p_tail,-0.005914036687197937,4437
beijing_ssp245_late_2080s_heatwave_extreme_2084,core_mid,core,middle,core,horizontal_GHI__zone_operative_temperature,0.4012612234476678,4437
beijing_ssp245_late_2080s_heatwave_extreme_2084,core_mid,core,middle,core,horizontal_GHI__zone_p_tail,-0.06371551417444483,4437
beijing_ssp245_late_2080s_heatwave_extreme_2084,core_top,core,top,core,horizontal_GHI__zone_operative_temperature,0.45574533238488846,4437
beijing_ssp245_late_2080s_heatwave_extreme_2084,core_top,core,top,core,horizontal_GHI__zone_p_tail,0.025405223149398137,4437
beijing_ssp245_late_2080s_heatwave_extreme_2084,perimeter_top_zn_3,perimeter,top,north,horizontal_GHI__zone_operative_temperature,0.476655912323136,4437
beijing_ssp245_late_2080s_heatwave_extreme_2084,perimeter_top_zn_3,perimeter,top,north,horizontal_GHI__zone_p_tail,0.24337809984731712,4437
beijing_ssp245_late_2080s_heatwave_extreme_2084,perimeter_top_zn_2,perimeter,top,east,horizontal_GHI__zone_operative_temperature,0.5663820549015776,4437
beijing_ssp245_late_2080s_heatwave_extreme_2084,perimeter_top_zn_2,perimeter,top,east,horizontal_GHI__zone_p_tail,0.37807617553596473,4437
beijing_ssp245_late_2080s_heatwave_extreme_2084,perimeter_top_zn_1,perimeter,top,south,horizontal_GHI__zone_operative_temperature,0.7042635437939886,4437
beijing_ssp245_late_2080s_heatwave_extreme_2084,perimeter_top_zn_1,perimeter,top,south,horizontal_GHI__zone_p_tail,0.41109297110436427,4437
beijing_ssp245_late_2080s_heatwave_extreme_2084,perimeter_top_zn_4,perimeter,top,west,horizontal_GHI__zone_operative_temperature,0.48453511741889405,4437
beijing_ssp245_late_2080s_heatwave_extreme_2084,perimeter_top_zn_4,perimeter,top,west,horizontal_GHI__zone_p_tail,0.22085487853350286,4437
beijing_ssp245_late_2080s_heatwave_extreme_2084,perimeter_bot_zn_3,perimeter,bottom,north,horizontal_GHI__zone_operative_temperature,0.42243542356801433,4437
beijing_ssp245_late_2080s_heatwave_extreme_2084,perimeter_bot_zn_3,perimeter,bottom,north,horizontal_GHI__zone_p_tail,0.15165845084490656,4437
beijing_ssp245_late_2080s_heatwave_extreme_2084,perimeter_bot_zn_2,perimeter,bottom,east,horizontal_GHI__zone_operative_temperature,0.5106429933727198,4437
beijing_ssp245_late_2080s_heatwave_extreme_2084,perimeter_bot_zn_2,perimeter,bottom,east,horizontal_GHI__zone_p_tail,0.37953762710888944,4437
beijing_ssp245_late_2080s_heatwave_extreme_2084,perimeter_bot_zn_1,perimeter,bottom,south,horizontal_GHI__zone_operative_temperature,0.5541027475726401,4437
beijing_ssp245_late_2080s_heatwave_extreme_2084,perimeter_bot_zn_1,perimeter,bottom,south,horizontal_GHI__zone_p_tail,0.31695894494858334,4437
beijing_ssp245_late_2080s_heatwave_extreme_2084,perimeter_bot_zn_4,perimeter,bottom,west,horizontal_GHI__zone_operative_temperature,0.42066299556550674,4437
beijing_ssp245_late_2080s_heatwave_extreme_2084,perimeter_bot_zn_4,perimeter,bottom,west,horizontal_GHI__zone_p_tail,0.15448630135577396,4437
beijing_ssp245_late_2080s_heatwave_extreme_2084,perimeter_mid_zn_3,perimeter,middle,north,horizontal_GHI__zone_operative_temperature,0.4702576340267172,4437
beijing_ssp245_late_2080s_heatwave_extreme_2084,perimeter_mid_zn_3,perimeter,middle,north,horizontal_GHI__zone_p_tail,0.24767159246187295,4437
beijing_ssp245_late_2080s_heatwave_extreme_2084,perimeter_mid_zn_2,perimeter,middle,east,horizontal_GHI__zone_operative_temperature,0.5626124839799986,4437
beijing_ssp245_late_2080s_heatwave_extreme_2084,perimeter_mid_zn_2,perimeter,middle,east,horizontal_GHI__zone_p_tail,0.3790899136268298,4437
beijing_ssp245_late_2080s_heatwave_extreme_2084,perimeter_mid_zn_1,perimeter,middle,south,horizontal_GHI__zone_operative_temperature,0.708085109743268,4437
beijing_ssp245_late_2080s_heatwave_extreme_2084,perimeter_mid_zn_1,perimeter,middle,south,horizontal_GHI__zone_p_tail,0.4036384951961838,4437
beijing_ssp245_late_2080s_heatwave_extreme_2084,perimeter_mid_zn_4,perimeter,middle,west,horizontal_GHI__zone_operative_temperature,0.4801082484358866,4437
beijing_ssp245_late_2080s_heatwave_extreme_2084,perimeter_mid_zn_4,perimeter,middle,west,horizontal_GHI__zone_p_tail,0.18425483703716225,4437
beijing_ssp245_late_2080s_hot_2084,core_bottom,core,bottom,core,horizontal_GHI__zone_operative_temperature,0.448063808605243,4437
beijing_ssp245_late_2080s_hot_2084,core_bottom,core,bottom,core,horizontal_GHI__zone_p_tail,-0.005914036687197937,4437
beijing_ssp245_late_2080s_hot_2084,core_mid,core,middle,core,horizontal_GHI__zone_operative_temperature,0.4012612234476678,4437
beijing_ssp245_late_2080s_hot_2084,core_mid,core,middle,core,horizontal_GHI__zone_p_tail,-0.06371551417444483,4437
beijing_ssp245_late_2080s_hot_2084,core_top,core,top,core,horizontal_GHI__zone_operative_temperature,0.45574533238488846,4437
beijing_ssp245_late_2080s_hot_2084,core_top,core,top,core,horizontal_GHI__zone_p_tail,0.025405223149398137,4437
beijing_ssp245_late_2080s_hot_2084,perimeter_top_zn_3,perimeter,top,north,horizontal_GHI__zone_operative_temperature,0.476655912323136,4437
beijing_ssp245_late_2080s_hot_2084,perimeter_top_zn_3,perimeter,top,north,horizontal_GHI__zone_p_tail,0.24337809984731712,4437
beijing_ssp245_late_2080s_hot_2084,perimeter_top_zn_2,perimeter,top,east,horizontal_GHI__zone_operative_temperature,0.5663820549015776,4437
beijing_ssp245_late_2080s_hot_2084,perimeter_top_zn_2,perimeter,top,east,horizontal_GHI__zone_p_tail,0.37807617553596473,4437
beijing_ssp245_late_2080s_hot_2084,perimeter_top_zn_1,perimeter,top,south,horizontal_GHI__zone_operative_temperature,0.7042635437939886,4437
beijing_ssp245_late_2080s_hot_2084,perimeter_top_zn_1,perimeter,top,south,horizontal_GHI__zone_p_tail,0.41109297110436427,4437
beijing_ssp245_late_2080s_hot_2084,perimeter_top_zn_4,perimeter,top,west,horizontal_GHI__zone_operative_temperature,0.48453511741889405,4437
beijing_ssp245_late_2080s_hot_2084,perimeter_top_zn_4,perimeter,top,west,horizontal_GHI__zone_p_tail,0.22085487853350286,4437
beijing_ssp245_late_2080s_hot_2084,perimeter_bot_zn_3,perimeter,bottom,north,horizontal_GHI__zone_operative_temperature,0.42243542356801433,4437
beijing_ssp245_late_2080s_hot_2084,perimeter_bot_zn_3,perimeter,bottom,north,horizontal_GHI__zone_p_tail,0.15165845084490656,4437
beijing_ssp245_late_2080s_hot_2084,perimeter_bot_zn_2,perimeter,bottom,east,horizontal_GHI__zone_operative_temperature,0.5106429933727198,4437
beijing_ssp245_late_2080s_hot_2084,perimeter_bot_zn_2,perimeter,bottom,east,horizontal_GHI__zone_p_tail,0.37953762710888944,4437
beijing_ssp245_late_2080s_hot_2084,perimeter_bot_zn_1,perimeter,bottom,south,horizontal_GHI__zone_operative_temperature,0.5541027475726401,4437
beijing_ssp245_late_2080s_hot_2084,perimeter_bot_zn_1,perimeter,bottom,south,horizontal_GHI__zone_p_tail,0.31695894494858334,4437
beijing_ssp245_late_2080s_hot_2084,perimeter_bot_zn_4,perimeter,bottom,west,horizontal_GHI__zone_operative_temperature,0.42066299556550674,4437
beijing_ssp245_late_2080s_hot_2084,perimeter_bot_zn_4,perimeter,bottom,west,horizontal_GHI__zone_p_tail,0.15448630135577396,4437
beijing_ssp245_late_2080s_hot_2084,perimeter_mid_zn_3,perimeter,middle,north,horizontal_GHI__zone_operative_temperature,0.4702576340267172,4437
beijing_ssp245_late_2080s_hot_2084,perimeter_mid_zn_3,perimeter,middle,north,horizontal_GHI__zone_p_tail,0.24767159246187295,4437
beijing_ssp245_late_2080s_hot_2084,perimeter_mid_zn_2,perimeter,middle,east,horizontal_GHI__zone_operative_temperature,0.5626124839799986,4437
beijing_ssp245_late_2080s_hot_2084,perimeter_mid_zn_2,perimeter,middle,east,horizontal_GHI__zone_p_tail,0.3790899136268298,4437
beijing_ssp245_late_2080s_hot_2084,perimeter_mid_zn_1,perimeter,middle,south,horizontal_GHI__zone_operative_temperature,0.708085109743268,4437
beijing_ssp245_late_2080s_hot_2084,perimeter_mid_zn_1,perimeter,middle,south,horizontal_GHI__zone_p_tail,0.4036384951961838,4437
beijing_ssp245_late_2080s_hot_2084,perimeter_mid_zn_4,perimeter,middle,west,horizontal_GHI__zone_operative_temperature,0.4801082484358866,4437
beijing_ssp245_late_2080s_hot_2084,perimeter_mid_zn_4,perimeter,middle,west,horizontal_GHI__zone_p_tail,0.18425483703716225,4437
beijing_ssp245_late_2080s_typical_2083,core_bottom,core,bottom,core,horizontal_GHI__zone_operative_temperature,0.446410790982737,4437
beijing_ssp245_late_2080s_typical_2083,core_bottom,core,bottom,core,horizontal_GHI__zone_p_tail,0.006236796038112509,4437
beijing_ssp245_late_2080s_typical_2083,core_mid,core,middle,core,horizontal_GHI__zone_operative_temperature,0.40367638067551875,4437
beijing_ssp245_late_2080s_typical_2083,core_mid,core,middle,core,horizontal_GHI__zone_p_tail,-0.019015785725035844,4437
beijing_ssp245_late_2080s_typical_2083,core_top,core,top,core,horizontal_GHI__zone_operative_temperature,0.4536802050761055,4437
beijing_ssp245_late_2080s_typical_2083,core_top,core,top,core,horizontal_GHI__zone_p_tail,0.06499692809694438,4437
beijing_ssp245_late_2080s_typical_2083,perimeter_top_zn_3,perimeter,top,north,horizontal_GHI__zone_operative_temperature,0.4704778175821776,4437
beijing_ssp245_late_2080s_typical_2083,perimeter_top_zn_3,perimeter,top,north,horizontal_GHI__zone_p_tail,0.21274193643300937,4437
beijing_ssp245_late_2080s_typical_2083,perimeter_top_zn_2,perimeter,top,east,horizontal_GHI__zone_operative_temperature,0.5554361452974713,4437
beijing_ssp245_late_2080s_typical_2083,perimeter_top_zn_2,perimeter,top,east,horizontal_GHI__zone_p_tail,0.38823276047111455,4437
beijing_ssp245_late_2080s_typical_2083,perimeter_top_zn_1,perimeter,top,south,horizontal_GHI__zone_operative_temperature,0.6909767860202344,4437
beijing_ssp245_late_2080s_typical_2083,perimeter_top_zn_1,perimeter,top,south,horizontal_GHI__zone_p_tail,0.45419883419323615,4437
beijing_ssp245_late_2080s_typical_2083,perimeter_top_zn_4,perimeter,top,west,horizontal_GHI__zone_operative_temperature,0.47813485157714486,4437
beijing_ssp245_late_2080s_typical_2083,perimeter_top_zn_4,perimeter,top,west,horizontal_GHI__zone_p_tail,0.20230889823810616,4437
beijing_ssp245_late_2080s_typical_2083,perimeter_bot_zn_3,perimeter,bottom,north,horizontal_GHI__zone_operative_temperature,0.42015173782435417,4437
beijing_ssp245_late_2080s_typical_2083,perimeter_bot_zn_3,perimeter,bottom,north,horizontal_GHI__zone_p_tail,0.1205541569788676,4437
beijing_ssp245_late_2080s_typical_2083,perimeter_bot_zn_2,perimeter,bottom,east,horizontal_GHI__zone_operative_temperature,0.5018866654482955,4437
beijing_ssp245_late_2080s_typical_2083,perimeter_bot_zn_2,perimeter,bottom,east,horizontal_GHI__zone_p_tail,0.3137667235904758,4437
beijing_ssp245_late_2080s_typical_2083,perimeter_bot_zn_1,perimeter,bottom,south,horizontal_GHI__zone_operative_temperature,0.5278095151210401,4437
beijing_ssp245_late_2080s_typical_2083,perimeter_bot_zn_1,perimeter,bottom,south,horizontal_GHI__zone_p_tail,0.3146974429630801,4437
beijing_ssp245_late_2080s_typical_2083,perimeter_bot_zn_4,perimeter,bottom,west,horizontal_GHI__zone_operative_temperature,0.41756098380490814,4437
beijing_ssp245_late_2080s_typical_2083,perimeter_bot_zn_4,perimeter,bottom,west,horizontal_GHI__zone_p_tail,0.14318820432580584,4437
